window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
220,1.875329000,1.858421644,1.859016076,1.763661827
221,1.878401000,1.877757430,1.869148095,1.411317617
222,1.881473000,1.397514641,1.863902867,1.316050882
223,1.884545000,1.592536618,1.871803770,1.379033878
224,1.887617000,1.461795842,1.885442443,1.372016574
225,1.890689000,1.653198620,1.924689929,0.885399431
226,1.893761000,1.446281026,1.904239972,1.332218016
227,1.896833000,1.836538166,1.907634258,1.529534628
228,1.899905000,1.788583815,1.807110652,1.668851651
229,1.902977000,1.884494285,1.866330907,1.854004681
230,1.906049000,1.503068089,1.877426306,1.107497271
231,1.909121000,1.881560405,1.892763336,1.148224508
232,1.912193000,1.671392183,1.870851924,1.666861628
233,1.915265000,1.895595630,1.895760298,1.851235429
234,1.918337000,1.912865003,1.883782079,1.870974064
235,1.921409000,1.924882571,1.907047282,1.926461617
236,1.924481000,1.740964403,1.882861137,1.124119165
237,1.927553000,1.770038664,1.877649176,1.510181516
238,1.930625000,1.839698146,1.886848052,1.010272716
239,1.933697000,0.715580575,1.886405150,1.147480493
240,1.936769000,1.868626753,1.854045684,1.156586528
241,1.939841000,1.866255959,1.792936472,0.837225097
242,1.942913000,1.790367325,1.795170464,1.246334446
243,1.945985000,1.680393447,1.886710882,1.432651247
244,1.949057000,1.271788985,1.852829456,0.874015595
245,1.952129000,1.359167789,1.817277193,0.934649055
246,1.955201000,1.856482585,1.804922422,0.733443961
247,1.958273000,1.292421306,1.869430383,0.813277425
248,1.961345000,1.445463980,1.913870255,1.156980877
249,1.964417000,2.016644637,1.868529995,2.021457911
250,1.967489000,1.841135522,1.869859854,1.639689257
251,1.970561000,1.187130019,1.909569740,0.835052888
252,1.973633000,1.870475133,1.871484439,1.202609340
253,1.976705000,1.804556961,1.896602154,1.569412661
254,1.979777000,1.874326766,1.894856453,1.221497590
255,1.982849000,1.875343283,1.876737436,1.566529651
256,1.985921000,1.799732308,1.881056786,1.364570975
257,1.988993000,1.269883027,1.882557650,1.113061115
258,1.992065000,1.058465352,1.908451080,1.217708742
259,1.995137000,1.776611338,1.873766502,1.595698011
260,1.998209000,1.433818916,1.911370118,1.303945591
261,2.001281000,1.665719648,1.890422503,1.166821912
262,2.004353000,1.945282777,1.902897388,1.949474017
263,2.007425000,1.927532832,1.909502735,1.930095196
264,2.010497000,1.913019747,1.933466673,1.930257956
265,2.013569000,1.902632395,1.805664897,1.912579060
266,2.016641000,1.919355313,1.901550770,1.932138125
267,2.019713000,1.870264292,1.884546657,1.866876557
268,2.022785000,1.882604897,1.879851023,1.872422814
269,2.025857000,1.933230877,1.934484164,1.941443046
270,2.028929000,1.943128586,1.938830376,1.951343060
271,2.032001000,1.927683512,1.873783489,1.932316224
272,2.035073000,1.936015288,1.921797514,1.944695950
273,2.038145000,1.929654598,1.866566504,1.934412797
274,2.041217000,1.927789529,1.896324322,1.933783054
275,2.044289000,1.919996262,1.906768322,1.808704426
276,2.047361000,1.911165078,1.898794651,1.866602570
277,2.050433000,1.954266389,1.899131590,1.957156658
278,2.053505000,1.924084345,1.897160232,1.933641116
279,2.056577000,1.877101739,1.878588478,1.875293131
280,2.059649000,1.868175189,1.890862703,1.902031183
281,2.062721000,1.905836582,1.884113729,1.913305720
282,2.065793000,1.936080615,1.889715115,1.944722970
283,2.068865000,1.923479557,1.863673449,1.932935079
284,2.071937000,1.879022300,1.914754709,1.883010534
285,2.075009000,1.882046481,1.897156390,1.884952808
286,2.078081000,1.907612006,1.898377895,1.922561646
287,2.081153000,1.920120716,1.904392878,1.928671042
288,2.084225000,1.925085386,1.911640167,1.933202505
289,2.087297000,1.936354319,1.919658025,1.942429066
290,2.090369000,1.932218075,1.907127599,1.943231821
291,2.093441000,1.950526237,1.921976725,1.952132781
292,2.096513000,1.903821786,1.894980828,1.915630261
293,2.099585000,1.924039602,1.846609812,1.858637740
294,2.102657000,1.912360430,1.884404500,1.919763883
295,2.105729000,1.875690599,1.874131997,1.820537840
296,2.108801000,1.835421969,1.903371016,1.726971140
297,2.111873000,1.956308603,1.917560538,1.961282412
298,2.114945000,1.935952822,1.928845088,1.942428589
299,2.118017000,1.933271646,1.916925112,1.944773833
300,2.121089000,1.901312033,1.896611293,1.911871910
301,2.124161000,1.934090694,1.922012726,1.942624410
302,2.127233000,1.937727292,1.902613322,1.946288029
303,2.130305000,1.930097500,1.911574205,1.936883926
304,2.133377000,1.952704430,1.930996547,1.959062099
305,2.136449000,1.956764539,1.917508572,1.965006828
306,2.139521000,1.945056677,1.920160453,1.938667337
307,2.142593000,1.924441179,1.908557574,1.933317979
308,2.145665000,1.828612506,1.917864323,1.803410384
309,2.148737000,1.928645452,1.892928044,1.935610771
310,2.151809000,1.876237313,1.902611891,1.303468446
311,2.154881000,1.665841122,1.860360563,1.579670966
312,2.157953000,1.478924076,1.840281663,1.642616165
313,2.161025000,1.192152257,1.865918120,1.708622942
314,2.164097000,0.798249513,1.824997862,1.830319231
315,2.167169000,1.004997787,1.830637294,0.821480211
316,2.170241000,1.802161485,1.885883172,1.286633432
317,2.173313000,1.756203433,1.908837636,1.715159327
318,2.176385000,1.751157920,1.914339383,1.627755860
319,2.179457000,1.842980365,1.878756205,1.149394155
320,2.182529000,1.633889290,1.881580651,1.337051675
321,2.185601000,1.901017666,1.916761120,1.322899592
322,2.188673000,1.870707989,1.882326285,1.037612038
323,2.191745000,1.711032748,1.900088310,1.013251009
324,2.194817000,1.211807549,1.890555700,0.818309439
325,2.197889000,1.665025070,1.893420537,1.241108338
326,2.200961000,1.837925285,1.894822915,1.064671842
327,2.204033000,1.071592172,1.890985807,1.294173509
328,2.207105000,1.507369652,1.906677405,1.271708285
329,2.210177000,1.750018706,1.869815687,1.455888972
330,2.213249000,1.434390364,1.870956580,1.150792765
331,2.216321000,1.815607389,1.864337285,1.812086176
332,2.219393000,1.863237540,1.869864019,1.819170773
333,2.222465000,1.318181495,1.897240718,1.036748571
334,2.225537000,1.482917624,1.880915642,1.306182099
335,2.228609000,1.246222496,1.737871718,0.734943661
336,2.231681000,1.371974806,1.911101341,0.762081007
337,2.234753000,1.497715399,1.888373236,0.893932027
338,2.237825000,1.864882847,1.842585564,1.144642072
339,2.240897000,1.836807748,1.841345946,1.291312456
340,2.243969000,1.699778060,1.895635128,1.534826760
341,2.247041000,1.776950101,1.910313964,1.728196353
342,2.250113000,1.889660835,1.832848469,1.335078011
343,2.253185000,1.697642987,1.853525321,1.464850452
344,2.256257000,1.433737134,1.882456462,1.338370887
345,2.259329000,1.806657831,1.870877306,1.107197531
346,2.262401000,1.705436528,1.915475368,1.356462225
347,2.265473000,1.751432429,1.905580997,1.360812329
348,2.268545000,1.831244946,1.884398301,1.046427573
349,2.271617000,1.904876004,1.906973203,1.312598298
350,2.274689000,1.918078264,1.893857479,1.921799774
351,2.277761000,1.632946581,1.896176338,1.017887483
352,2.280833000,1.287442307,1.876812657,1.072682706
353,2.283905000,1.824356635,1.853962570,1.470665559
354,2.286977000,1.586603006,1.914074679,1.067336706
355,2.290049000,1.823124061,1.900300662,1.573465159
356,2.293121000,1.905611197,1.901521206,1.919336001
357,2.296193000,1.860039969,1.919837435,1.757713174
358,2.299265000,1.898079932,1.908102507,1.946232001
359,2.302337000,1.933717728,1.933451414,1.942014217
360,2.305409000,1.935236454,1.917342126,1.941228708
361,2.308481000,1.912224690,1.906653722,1.357254083
362,2.311553000,1.810741951,1.895389239,1.826212818
363,2.314625000,1.939759274,1.932062626,1.943330805
364,2.317697000,1.927331130,1.912475109,1.928770284
365,2.320769000,1.900395075,1.874952157,0.809618729
366,2.323841000,1.938075384,1.908542315,1.941677173
367,2.326913000,1.933614572,1.908000310,1.944399834
368,2.329985000,1.882433573,1.889045080,1.893295447
369,2.333057000,1.918160439,1.870963673,1.927206516
370,2.336129000,1.899494946,1.924017191,1.908962389
371,2.339201000,1.900401751,1.893559933,1.734474609
372,2.342273000,1.933581829,1.911494891,1.942750454
373,2.345345000,1.555457354,1.892375708,1.565305501
374,2.348417000,1.970544259,1.844645480,1.973507643
375,2.351489000,1.812454661,1.926119328,1.946152051
376,2.354561000,1.891655862,1.910209338,1.894750550
377,2.357633000,1.933217367,1.927502791,1.941828807
378,2.360705000,1.776486881,1.886894246,1.784922399
379,2.363777000,1.937316895,1.890909990,1.941811244
380,2.366849000,1.929191907,1.904882391,1.934519569
381,2.369921000,1.889679849,1.893002590,1.891405478
382,2.372993000,1.948137442,1.915912708,1.953701496
383,2.376065000,1.915463130,1.888166587,1.925178130
384,2.379137000,1.736808121,1.900464853,1.447940716
385,2.382209000,1.518460924,1.876994451,1.349630964
386,2.385281000,1.875920177,1.873364766,1.126418004
387,2.388353000,1.311838279,1.907651107,0.866000677
388,2.391425000,1.855323235,1.889577945,1.126232512
389,2.394497000,1.836040517,1.861135721,1.131007532
390,2.397569000,1.831436435,1.860093723,1.021676163
391,2.400641000,1.917875846,1.894353708,0.857314433
392,2.403713000,1.858197172,1.913456917,1.122872444
393,2.406785000,1.687134524,1.897684892,1.181875788
394,2.409857000,1.889860233,1.874293168,1.184028288
395,2.412929000,1.743375207,1.890766859,1.617058748
396,2.416001000,1.839373926,1.870787700,1.803908115
397,2.419073000,1.752018025,1.897463640,1.086081147
398,2.422145000,0.954253892,1.895163675,0.879417285
399,2.425217000,1.781940917,1.845229904,1.862376869
400,2.428289000,1.879228224,1.869275133,1.024370196
401,2.431361000,1.535593887,1.886488597,0.999314417
402,2.434433000,1.767712692,1.889595191,1.369042713
403,2.437505000,0.916478952,1.840484465,1.027932721
404,2.440577000,1.026397983,1.785666262,1.071874412
405,2.443649000,1.438658044,1.886617119,1.279416618
406,2.446721000,1.705968509,1.911677996,1.373936772
407,2.449793000,1.676562101,1.553705454,1.685628012
408,2.452865000,1.938698451,1.872133480,1.943687439
409,2.455937000,1.923323472,1.864208313,1.932255268
410,2.459009000,1.927455266,1.854771107,1.938575586
411,2.462081000,1.918442607,1.893529763,1.898030768
412,2.465153000,1.909185092,1.875908752,1.917272647
413,2.468225000,1.738856504,1.894656976,1.601574490
414,2.471297000,1.925790787,1.797780310,1.920231581
415,2.474369000,1.911545753,1.908289115,1.923774401
416,2.477441000,1.907193263,1.897713661,1.915251335
417,2.480513000,1.948071639,1.902266264,1.956751823
418,2.483585000,1.958660285,1.934369246,1.954062144
419,2.486657000,1.904876073,1.891683420,1.914989988
420,2.489729000,1.896033446,1.855172176,1.880911072
421,2.492801000,1.936920325,1.915519873,1.946672440
422,2.495873000,1.944012801,1.927724759,1.770154576
423,2.498945000,1.944860776,1.829241054,1.950579007
424,2.502017000,1.869108299,1.907309771,1.811154942
425,2.505089000,1.914254506,1.864846213,1.924666405
426,2.508161000,1.936464945,1.925026059,1.942301273
427,2.511233000,1.929267724,1.913690428,1.938606580
428,2.514305000,1.915719668,1.932260036,1.924332619
429,2.517377000,1.828428137,1.933684667,1.806181543
430,2.520449000,1.924822728,1.936232090,1.938522657
431,2.523521000,1.929102421,1.917602698,1.938531081
432,2.526593000,1.601767443,1.901860793,1.630727440
433,2.529665000,1.906876643,1.879068573,1.916133722
434,2.532737000,1.917962869,1.895841281,1.926508904
435,2.535809000,1.908531507,1.878810386,1.919088364
436,2.538881000,1.944108804,1.926164071,1.950866779
437,2.541953000,1.934174776,1.936163584,1.937620918
438,2.545025000,1.816446443,1.922071417,1.817779496
439,2.548097000,1.944168091,1.931033532,1.953667641
440,2.551169000,1.937126001,1.929493507,1.946036339
441,2.554241000,1.948913892,1.939069271,1.950981021
442,2.557313000,1.919466337,1.879300714,1.931082408
443,2.560385000,1.903309037,1.878957192,1.906260629
444,2.563457000,1.867741644,1.881642262,1.399625165
445,2.566529000,1.507846812,1.835922877,0.944133848
446,2.569601000,1.885449568,1.890793165,1.891266267
447,2.572673000,1.914330840,1.890928686,1.923008919
448,2.575745000,1.933959643,1.856598002,1.944039822
449,2.578817000,1.927958012,1.911598206,1.941015323
450,2.581889000,1.927431424,1.907350143,1.934214592
451,2.584961000,1.607840627,1.883900722,1.609320884
452,2.588033000,1.880304615,1.887850920,1.873350879
453,2.591105000,1.908874353,1.863416255,1.919012070
454,2.594177000,1.924696763,1.908687750,1.931290627
455,2.597249000,1.942341169,1.934609890,1.949364344
456,2.600321000,1.933039188,1.904134432,1.942997297
457,2.603393000,1.906084816,1.889670742,1.847835243
458,2.606465000,0.889953035,1.887631059,0.687390419
459,2.609537000,1.135937574,1.916627407,0.725879720
460,2.612609000,1.905737003,1.895035585,1.357066691
461,2.615681000,1.936505953,1.868813634,1.943744500
462,2.618753000,1.946054300,1.926415920,1.840397740
463,2.621825000,1.891812325,1.892484824,0.689356558
464,2.624897000,1.872294684,1.910416444,0.947850426
465,2.627969000,1.315888718,1.866556327,1.024604321
466,2.631041000,1.051516856,1.819503427,0.691334770
467,2.634113000,1.539030006,1.923521519,1.386396612
468,2.637185000,1.948536793,1.910572052,1.952910105
469,2.640257000,1.950815042,1.934574127,1.954602242
470,2.643329000,1.598178280,1.928840319,1.602563374
471,2.646401000,1.926679611,1.910743634,1.936016719
472,2.649473000,1.559418102,1.901087791,1.866202513
473,2.652545000,1.878502458,1.919089158,1.882597283
474,2.655617000,1.719373832,1.899799029,1.320659399
475,2.658689000,1.349084948,1.873466810,1.398408353
476,2.661761000,1.584759240,1.894052823,1.589525258
477,2.664833000,1.041963225,1.842514912,0.828281112
478,2.667905000,1.791938504,1.900822798,1.032240267
479,2.670977000,1.802354227,1.883622368,1.048376650
480,2.674049000,1.311747019,1.898546378,0.965712977
481,2.677121000,1.102177113,1.879850229,1.150740378
482,2.680193000,0.958773608,1.912538211,0.925699974
483,2.683265000,1.721413183,1.840897153,1.000648007
484,2.686337000,1.882294570,1.914315859,1.880005163
485,2.689409000,1.916224480,1.910378615,1.926200946
486,2.692481000,1.906567136,1.928174496,1.917353928
487,2.695553000,1.936158260,1.875385457,1.765745441
488,2.698625000,1.943205833,1.891626358,1.950974782
489,2.701697000,1.926570733,1.888560692,1.932432294
490,2.704769000,1.929656347,1.922553420,1.528108284
491,2.707841000,1.908250650,1.918383837,1.669613058
492,2.710913000,0.814550117,1.894076586,1.103722634
493,2.713985000,1.938594341,1.934974829,1.932924509
494,2.717057000,1.935580432,1.800768442,1.934195658
495,2.720129000,1.854974389,1.901411215,1.121357590
496,2.723201000,1.904363632,1.902034760,1.914723555
497,2.726273000,1.872283772,1.925523758,1.332458511
498,2.729345000,1.901641528,1.900236289,1.910251697
499,2.732417000,1.838934531,1.906065146,1.836589185
500,2.735489000,1.921877782,1.915839116,1.929517587
501,2.738561000,1.935005665,1.923337777,1.934296767
502,2.741633000,1.928989410,1.931293885,1.941303333
503,2.744705000,1.925744057,1.860048612,1.937182426
504,2.747777000,1.918917020,1.867805243,1.927762985
505,2.750849000,1.923680623,1.911773761,1.936230183
506,2.753921000,1.923615932,1.897122542,1.935876926
507,2.756993000,1.913368464,1.910382986,1.910374920
508,2.760065000,1.902173837,1.904650529,1.915180047
509,2.763137000,1.895764351,1.897798856,1.906450073
510,2.766209000,1.925337156,1.894159953,1.933811506
511,2.769281000,1.928219398,1.915746689,1.937174638
512,2.772353000,1.912941575,1.921727657,1.909543435
513,2.775425000,1.928006808,1.903506756,1.935723146
514,2.778497000,1.916860580,1.869421830,1.924101988
515,2.781569000,1.826288342,1.917672793,1.726607412
516,2.784641000,1.392279228,1.864365578,1.497342038
517,2.787713000,1.918323994,1.907434344,1.928875923
518,2.790785000,1.911343257,1.861651897,1.923144023
519,2.793857000,1.833609074,1.905259132,1.799372680
520,2.796929000,1.925396601,1.921956062,1.934200923
521,2.800001000,1.932277520,1.938083490,1.942615668
522,2.803073000,1.946502527,1.929017544,1.951775710
523,2.806145000,1.938198090,1.821967910,1.946360429
524,2.809217000,1.932343801,1.939999342,1.938975016
525,2.812289000,1.669672648,1.908197721,1.088401996
526,2.815361000,1.793104331,1.866287788,0.630279429
527,2.818433000,1.478201374,1.906538804,1.067877270
528,2.821505000,1.535371636,1.903286020,1.597630473
529,2.824577000,0.806504672,1.907018344,0.655797217
530,2.827649000,1.633173071,1.933422883,1.563410307
531,2.830721000,1.421482285,1.909705798,1.324386428
532,2.833793000,1.353045742,1.914221923,1.208217949
533,2.836865000,1.549001952,1.913324515,1.887295167
