window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
69,0.213504000,1.945377032,1.863175929,1.959090074
70,0.216576000,1.948564688,1.913613717,1.955210686
71,0.219648000,1.941013495,1.909905910,1.955049833
72,0.222720000,1.956223329,1.942268133,1.960835139
73,0.225792000,1.954476039,1.945633411,1.963774443
74,0.228864000,1.907083184,1.910181476,1.923616856
75,0.231936000,1.951379617,1.889645092,1.957352797
76,0.235008000,1.946945190,1.881319225,1.956391017
77,0.238080000,1.980871360,1.962900321,1.977337042
78,0.241152000,1.975437959,1.890667995,1.978708585
79,0.244224000,1.951162179,1.843317447,1.960691611
80,0.247296000,1.943989754,1.911547661,1.953206221
81,0.250368000,1.956018766,1.951004982,1.968624751
82,0.253440000,1.994313876,1.924530288,1.985492547
83,0.256512000,1.953014692,1.924439510,1.965276559
84,0.259584000,1.952982585,1.914532026,1.960770130
85,0.262656000,1.948436419,1.833706419,1.964459896
86,0.265728000,1.963772138,1.872782469,1.968903701
87,0.268800000,1.969626188,1.945809205,1.973248800
88,0.271872000,1.982173602,1.966676712,1.983510812
89,0.274944000,1.966058413,1.944267039,1.969988664
90,0.278016000,1.985942841,1.870610436,1.982093016
91,0.281088000,1.959232966,1.939139366,1.599256198
92,0.284160000,1.337917805,1.943240801,1.483036458
93,0.287232000,1.443258693,1.946816653,1.732704202
94,0.290304000,1.944923083,1.897276481,1.958287239
95,0.293376000,1.966577053,1.964032491,1.970541159
96,0.296448000,1.949545066,1.928578688,1.964038213
97,0.299520000,1.944357872,1.936571439,1.954030514
98,0.302592000,1.960168680,1.937237422,1.967133721
99,0.305664000,1.952133020,1.943599701,1.960328261
100,0.308736000,1.962393443,1.933266640,1.966785192
101,0.311808000,1.963981946,1.951228301,1.971146822
102,0.314880000,1.952989737,1.939931393,1.962733269
103,0.317952000,1.955699921,1.925628963,1.950443884
104,0.321024000,1.944566409,1.945815881,1.957915783
105,0.324096000,1.940428416,1.809345142,1.955104987
106,0.327168000,1.960949739,1.902035569,1.968957663
107,0.330240000,1.939536730,1.895207773,1.948720296
108,0.333312000,1.946217338,1.784797112,1.956842820
109,0.336384000,1.924114227,1.863010190,1.930642982
110,0.339456000,1.945808093,1.891541521,1.957548141
111,0.342528000,1.950718721,1.924280326,1.959633986
112,0.345600000,1.958310445,1.914696852,1.968011379
113,0.348672000,1.813375354,1.914878925,1.710680703
114,0.351744000,1.803854903,1.862474808,1.951656659
115,0.354816000,1.944478353,1.898683012,1.955717564
116,0.357888000,1.935857455,1.874945601,1.955190420
117,0.360960000,1.952904542,1.938369274,1.967481772
118,0.364032000,1.946871122,1.913954437,1.955529849
119,0.367104000,1.951535543,1.947076013,1.962922255
120,0.370176000,1.958203316,1.917777538,1.963571707
121,0.373248000,1.968989690,1.927768588,1.972161611
122,0.376320000,1.970141411,1.941764871,1.970033248
123,0.379392000,1.971106847,1.953921636,1.975329876
124,0.382464000,1.991275787,1.921432495,1.984222571
125,0.385536000,1.978746573,1.868678755,1.927013079
126,0.388608000,1.972654184,1.906933489,1.974994342
127,0.391680000,1.959622065,1.913662210,1.970342000
128,0.394752000,1.962393443,1.907508930,1.971419970
129,0.397824000,1.965145747,1.910536448,1.971361160
130,0.400896000,1.975633621,1.926933146,1.979590416
131,0.403968000,1.967710972,1.946550369,1.975035350
132,0.407040000,1.955049038,1.932829460,1.961540937
133,0.410112000,1.962951342,1.930793365,1.966428121
134,0.413184000,1.964555422,1.915689106,1.970502059
135,0.416256000,1.965545336,1.945522626,1.971091588
136,0.419328000,1.963603973,1.935381889,1.972733816
137,0.422400000,1.984110037,1.939187527,1.980980078
138,0.425472000,1.954304854,1.868927788,1.967489878
139,0.428544000,1.966653188,1.962821960,1.972916285
140,0.431616000,1.947053909,1.918246587,1.953331550
141,0.434688000,1.971320311,1.947831785,1.973149618
142,0.437760000,1.978407621,1.934949398,1.976880232
143,0.440832000,1.887645801,1.938742161,1.767303606
144,0.443904000,1.776284973,1.924728553,1.964410782
145,0.446976000,1.966938178,1.956925551,1.970383962
146,0.450048000,1.952049573,1.926384846,1.963400046
147,0.453120000,1.956332048,1.918570201,1.963488261
148,0.456192000,1.954648336,1.934647004,1.965554555
149,0.459264000,1.958857218,1.939428806,1.968910853
150,0.462336000,1.969724019,1.956509709,1.889359832
151,0.465408000,1.849318703,1.945980122,1.926204443
152,0.468480000,1.962744077,1.937466264,1.970803897
153,0.471552000,1.974275271,1.952232043,1.976602077
154,0.474624000,1.952056150,1.878991157,1.950944742
155,0.477696000,1.950078885,1.887771090,1.961480856
156,0.480768000,1.946333567,1.946709474,1.962337494
157,0.483840000,1.957746824,1.930291002,1.970326900
158,0.486912000,1.974664052,1.966292063,1.982205947
159,0.489984000,1.987180392,1.985973438,1.988927603
160,0.493056000,1.976607323,1.942710419,1.985508283
161,0.496128000,1.988951365,1.957351605,1.987038771
162,0.499200000,1.957641602,1.921577851,1.965535323
163,0.502272000,1.932269096,1.884909183,1.947827657
164,0.505344000,1.999719143,1.964073261,1.992409229
165,0.508416000,1.962737083,1.954344114,1.971438885
166,0.511488000,1.954485575,1.930545648,1.968031406
167,0.514560000,1.957440694,1.913544635,1.965862592
168,0.517632000,1.963778814,1.935923735,1.972415129
169,0.520704000,1.958228111,1.961907069,1.966592550
170,0.523776000,1.945493380,1.883162810,1.964028041
171,0.526848000,1.974636714,1.953784466,1.977494637
172,0.529920000,1.961291949,1.903627674,1.968350410
173,0.532992000,1.970290661,1.933994286,1.976313114
174,0.536064000,1.972527782,1.941272847,1.977203290
175,0.539136000,1.967473984,1.952679157,1.971346855
176,0.542208000,1.976028124,1.911954942,1.982564290
177,0.545280000,1.957719485,1.935467561,1.966718356
178,0.548352000,1.950174173,1.888879499,1.922117472
179,0.551424000,1.948430220,1.910280704,1.956897736
180,0.554496000,1.943228404,1.911882242,1.956006527
181,0.557568000,1.948506673,1.944783489,1.957693736
182,0.560640000,1.977745056,1.964416345,1.976562182
183,0.563712000,1.937759082,1.908170541,1.949160655
184,0.566784000,1.922853788,1.875385116,1.936713298
185,0.569856000,1.917742570,1.827118458,1.941280365
186,0.572928000,1.947891871,1.895457016,1.960319678
187,0.576000000,1.946188927,1.908556302,1.959453742
188,0.579072000,1.949475288,1.903644092,1.962688128
189,0.582144000,1.955957095,1.934304873,1.963315805
190,0.585216000,1.955311457,1.923175176,1.963850498
191,0.588288000,1.947237968,1.912730157,1.954473654
192,0.591360000,1.935821215,1.907248815,1.954162757
193,0.594432000,1.932195981,1.914148331,1.946420034
194,0.597504000,1.935224215,1.917233149,1.952155590
195,0.600576000,1.935784658,1.912747065,1.953131676
196,0.603648000,1.937508265,1.913060347,1.952803294
197,0.606720000,1.953355312,1.922927101,1.961204847
198,0.609792000,1.960340977,1.952086051,1.968486945
199,0.612864000,1.959305604,1.882284839,1.962862571
200,0.615936000,1.944240888,1.919129729,1.960393270
201,0.619008000,1.949804942,1.938965559,1.962463379
202,0.622080000,1.930147250,1.856540283,1.950661818
203,0.625152000,1.957552274,1.880089660,1.965030352
204,0.628224000,1.949646791,1.916690191,1.964026769
205,0.631296000,1.941801707,1.938902219,1.957510789
206,0.634368000,1.953321457,1.922115882,1.963554064
207,0.637440000,1.959736665,1.747910515,1.966757298
208,0.640512000,1.965078115,1.931282798,1.969399929
209,0.643584000,1.960036596,1.944065173,1.970689615
210,0.646656000,1.981105804,1.963616212,1.984933217
211,0.649728000,1.965589205,1.957794189,1.974297285
212,0.652800000,1.957178116,1.928890864,1.965641022
213,0.655872000,1.942862511,1.909011543,1.956279834
214,0.658944000,1.955779076,1.951449235,1.965351264
215,0.662016000,1.937216123,1.845353059,1.953683217
216,0.665088000,1.949184736,1.893138235,1.959759871
217,0.668160000,1.971872648,1.946236735,1.973010858
218,0.671232000,1.965016206,1.963562648,1.969330788
219,0.674304000,1.965069771,1.904651165,1.931573153
220,0.677376000,1.958530903,1.945106924,1.967310985
221,0.680448000,1.959041278,1.937221398,1.967838923
222,0.683520000,1.957830270,1.938228456,1.965618610
223,0.686592000,1.969417413,1.903508092,1.972004414
224,0.689664000,1.974850972,1.930543621,1.978079478
225,0.692736000,1.976439158,1.961304784,1.980108261
226,0.695808000,1.976277033,1.923738147,1.979774316
227,0.698880000,1.941260974,1.922870080,1.959445635
228,0.701952000,1.958400726,1.833769401,1.971233845
229,0.705024000,1.950070620,1.907853266,1.956208309
230,0.708096000,1.957226753,1.909455895,1.967743397
231,0.711168000,1.941510359,1.910622040,1.958224614
232,0.714240000,1.970278740,1.652572924,1.979647875
233,0.717312000,1.980189323,1.950231711,1.846916596
234,0.720384000,1.840683619,1.946076949,1.825361470
235,0.723456000,1.815340122,1.935388764,1.967578332
236,0.726528000,1.957642873,1.935126503,1.971978823
237,0.729600000,1.969944318,1.945097804,1.971809626
238,0.732672000,1.960915724,1.962303559,1.969765663
239,0.735744000,1.942536354,1.932667573,1.960451603
240,0.738816000,1.950514634,1.917691220,1.964356263
241,0.741888000,1.964336395,1.952665488,1.971297264
242,0.744960000,1.955523809,1.883704265,1.963878314
243,0.748032000,1.960859776,1.950564543,1.971544266
244,0.751104000,1.973173777,1.968683084,1.975684643
245,0.754176000,1.933551947,1.921283404,1.951354504
246,0.757248000,1.949578921,1.888976196,1.963267326
247,0.760320000,1.937390645,1.901474635,1.955417156
248,0.763392000,1.956675847,1.935766757,1.968123436
249,0.766464000,1.942931016,1.935815970,1.956663211
250,0.769536000,1.968997161,1.911640619,1.973541498
251,0.772608000,1.960054715,1.945816358,1.968858639
252,0.775680000,1.958141009,1.940491517,1.966592789
253,0.778752000,1.969181697,1.965287368,1.974652926
254,0.781824000,1.987416903,1.966602643,1.987119198
255,0.784896000,1.975214005,1.962429762,1.980077744
256,0.787968000,1.965833664,1.876902742,1.970757325
257,0.791040000,1.953688780,1.927593946,1.965790351
258,0.794112000,1.966561317,1.941269855,1.969935576
259,0.797184000,1.959143321,1.926835974,1.967158159
260,0.800256000,1.950938384,1.955274105,1.961023013
261,0.803328000,1.956869443,1.962478002,1.969013850
262,0.806400000,1.933159192,1.834879708,1.945421696
263,0.809472000,1.940776825,1.935293873,1.955073039
264,0.812544000,1.947765668,1.803614445,1.960463524
265,0.815616000,1.940671921,1.920778751,1.957640171
266,0.818688000,1.941679319,1.929419200,1.956395626
267,0.821760000,1.953556061,1.945186615,1.965128263
268,0.824832000,1.948721568,1.905930837,1.960972309
269,0.827904000,1.956967672,1.917330662,1.968865554
270,0.830976000,1.953061422,1.915303687,1.964729945
271,0.834048000,1.960280259,1.937791030,1.967192173
272,0.837120000,1.957969666,1.933577526,1.880961667
273,0.840192000,1.959364414,1.948883375,1.963637511
274,0.843264000,1.962997437,1.956911087,1.967835426
275,0.846336000,1.961072922,1.936854204,1.952754100
276,0.849408000,1.937514544,1.868321578,1.951569716
277,0.852480000,1.931004524,1.909103076,1.947363377
278,0.855552000,1.934938669,1.931181590,1.953120232
279,0.858624000,1.954986572,1.944996277,1.964310646
280,0.861696000,1.953083356,1.949072043,1.966531912
281,0.864768000,1.971118927,1.964860757,1.973974307
282,0.867840000,1.958950043,1.947385867,1.968665441
283,0.870912000,1.951676448,1.894096454,1.964695613
284,0.873984000,1.938526154,1.929048379,1.956427733
285,0.877056000,1.944875399,1.917989850,1.956612269
286,0.880128000,1.979737759,1.960856120,1.981607755
287,0.883200000,1.963237762,1.926330343,1.969844182
288,0.886272000,1.964352290,1.957693100,1.966080666
289,0.889344000,1.975650152,1.968054295,1.980999947
290,0.892416000,1.928086281,1.876081328,1.946303368
291,0.895488000,1.950844129,1.915415312,1.963687420
292,0.898560000,1.943042437,1.894904822,1.955129464
293,0.901632000,1.945890903,1.927321223,1.960529486
294,0.904704000,1.954358419,1.950580597,1.968346914
295,0.907776000,1.960920811,1.944151441,1.973530769
296,0.910848000,1.963924885,1.947016398,1.971487681
297,0.913920000,1.972283363,1.929617802,1.976042747
298,0.916992000,1.962206841,1.954130014,1.973363082
299,0.920064000,1.949841817,1.878449445,1.961385250
300,0.923136000,1.950860341,1.945353031,1.966354688
301,0.926208000,1.953690529,1.813413282,1.963919957
302,0.929280000,1.970123609,1.958252472,1.975623608
303,0.932352000,1.967254957,1.918996895,1.969446898
304,0.935424000,1.949703852,1.918628931,1.961557388
305,0.938496000,1.958183448,1.922719100,1.966323773
306,0.941568000,1.974300702,1.948226372,1.980080763
307,0.944640000,1.958615303,1.894323339,1.966029088
308,0.947712000,1.957100232,1.916070541,1.964912494
309,0.950784000,1.953529358,1.950057507,1.968654792
310,0.953856000,1.947007179,1.914105495,1.960774263
311,0.956928000,1.960168680,1.920891682,1.970738252
312,0.960000000,1.967749278,1.961711884,1.972815990
313,0.963072000,1.953240077,1.923287074,1.965766112
314,0.966144000,1.958694299,1.937662125,1.970862389
315,0.969216000,1.972415924,1.914045259,1.982399782
316,0.972288000,1.964700381,1.952620029,1.969360352
317,0.975360000,1.976683617,1.971768538,1.981888771
318,0.978432000,1.946276983,1.895885907,1.957194805
319,0.981504000,1.967545191,1.955260356,1.973732154
320,0.984576000,1.958530545,1.924095869,1.966783841
321,0.987648000,1.952310244,1.932498932,1.961892446
322,0.990720000,1.957001845,1.916308284,1.968474547
323,0.993792000,1.971473376,1.945239862,1.975866795
324,0.996864000,1.982585907,1.964040766,1.983757496
325,0.999936000,1.976272901,1.932138284,1.980396112
326,1.003008000,1.960448583,1.964693864,1.946167350
327,1.006080000,1.932834466,1.948978742,1.960118373
328,1.009152000,1.955938180,1.935529967,1.965878328
329,1.012224000,1.938588142,1.917398413,1.954658826
330,1.015296000,1.957807859,1.963835478,1.964537462
331,1.018368000,1.953555743,1.914738337,1.961759885
332,1.021440000,1.969977538,1.960399151,1.974269072
333,1.024512000,1.965227445,1.932184974,1.972935518
334,1.027584000,1.926651796,1.903774619,1.949916840
335,1.030656000,1.961716016,1.957632224,1.973353863
336,1.033728000,1.959928830,1.859790597,1.972410520
337,1.036800000,1.960951010,1.930502890,1.973219395
338,1.039872000,1.963417848,1.963058790,1.968282859
339,1.042944000,1.962873459,1.938462893,1.969646454
340,1.046016000,1.962490082,1.919081608,1.891356508
341,1.049088000,1.903587997,1.944004377,1.966540972
342,1.052160000,1.972174406,1.966534138,1.979751031
343,1.055232000,1.961797317,1.937679728,1.970902443
344,1.058304000,1.942644437,1.905585239,1.958258152
345,1.061376000,1.961681684,1.948562702,1.971621354
346,1.064448000,1.956294696,1.906993327,1.965878328
347,1.067520000,1.946166515,1.933439096,1.961095651
348,1.070592000,1.959653219,1.932738344,1.967854977
349,1.073664000,1.944747289,1.864446916,1.959979693
350,1.076736000,1.956182162,1.940061728,1.967497508
351,1.079808000,1.969160398,1.944227298,1.971070051
352,1.082880000,1.990153790,1.932227638,1.987263521
353,1.085952000,1.968184789,1.782654078,1.978065650
354,1.089024000,1.960625648,1.917703827,1.972632090
355,1.092096000,1.961751938,1.934982856,1.969526927
356,1.095168000,1.975274086,1.937536180,1.982582569
357,1.098240000,1.886575361,1.866201321,1.898986558
358,1.101312000,1.941555103,1.878140072,1.947480619
359,1.104384000,1.957401435,1.926093737,1.964082718
360,1.107456000,1.992846807,1.942869663,1.989308834
361,1.110528000,1.993414720,1.967200597,1.992611885
362,1.113600000,1.977220058,1.953186035,1.982251167
363,1.116672000,1.973524094,1.960231781,1.979424000
364,1.119744000,1.969855944,1.960229238,1.972936789
365,1.122816000,1.972353975,1.911232176,1.973050197
366,1.125888000,1.949637731,1.918596228,1.960947673
367,1.128960000,1.942949295,1.861055231,1.956959645
368,1.132032000,1.950076421,1.945464452,1.965030511
369,1.135104000,1.955575148,1.941721598,1.962405205
370,1.138176000,1.956992229,1.925292373,1.966591835
371,1.141248000,1.939761798,1.933699449,1.959212144
372,1.144320000,1.948396047,1.916672154,1.962281545
373,1.147392000,1.956249634,1.940876722,1.971161524
374,1.150464000,1.958564123,1.875512053,1.913528999
375,1.153536000,1.954239686,1.952144782,1.968062878
376,1.156608000,1.970289866,1.923356573,1.966525157
377,1.159680000,1.943995635,1.923208714,1.961447080
378,1.162752000,1.941475232,1.920498212,1.955474297
379,1.165824000,1.932923635,1.908752600,1.952242692
380,1.168896000,1.956271013,1.872936096,1.965061029
381,1.171968000,1.960499763,1.933021307,1.966484070
382,1.175040000,1.935516675,1.906769276,1.951855183
383,1.178112000,1.941038767,1.905549049,1.954376062
384,1.181184000,1.945086638,1.939723333,1.961311102
385,1.184256000,1.959040165,1.953298569,1.848088801
386,1.187328000,1.862912059,1.965575218,1.976028919
387,1.190400000,1.958386421,1.936738014,1.966585318
388,1.193472000,1.935039838,1.930124124,1.949138006
389,1.196544000,1.952193896,1.938523769,1.964403629
390,1.199616000,1.947928747,1.908878728,1.963575840
391,1.202688000,1.932723443,1.909409682,1.944598754
392,1.205760000,1.959374746,1.961003462,1.970953147
393,1.208832000,1.953603109,1.859685354,1.961716970
394,1.211904000,1.940120697,1.828243742,1.957705100
395,1.214976000,1.940608581,1.871456054,1.957358678
396,1.218048000,1.957915147,1.950921694,1.932740808
397,1.221120000,1.944315592,1.915371249,1.960048199
398,1.224192000,1.942907969,1.877938755,1.958862464
399,1.227264000,1.942932447,1.932256778,1.958547433
400,1.230336000,1.948101521,1.923344334,1.960808754
401,1.233408000,1.941834768,1.929633300,1.958137989
402,1.236480000,1.944121043,1.906359712,1.959212939
403,1.239552000,1.950311661,1.908971548,1.965733846
404,1.242624000,1.981714567,1.971432765,1.984236717
405,1.245696000,1.957952499,1.945849339,1.969848156
406,1.248768000,1.962247531,1.929434458,1.884502212
407,1.251840000,1.968257427,1.937490409,1.971087297
408,1.254912000,1.953557014,1.858170037,1.961931070
409,1.257984000,1.961387952,1.943643034,1.970412095
410,1.261056000,1.962193489,1.965837161,1.968441566
411,1.264128000,1.961653074,1.942304770,1.967794826
412,1.267200000,1.958795547,1.928932130,1.967442513
413,1.270272000,1.879907986,1.832202983,1.874351263
414,1.273344000,1.976752202,1.934786161,1.984610717
415,1.276416000,1.948438962,1.782128550,1.961671511
416,1.279488000,1.957346280,1.790978428,1.967902501
417,1.282560000,1.970340729,1.920553803,1.973497311
418,1.285632000,1.960873445,1.865484973,1.973572413
419,1.288704000,1.959225814,1.930645873,1.968465487
420,1.291776000,1.962324778,1.934655269,1.970196247
421,1.294848000,1.954030991,1.894252578,1.969085534
422,1.297920000,1.983958721,1.951635997,1.986870607
423,1.300992000,1.936690331,1.917104403,1.956889153
424,1.304064000,1.943735758,1.921101411,1.959012191
425,1.307136000,1.944423199,1.913586219,1.962098916
426,1.310208000,1.966492017,1.942453623,1.974383990
427,1.313280000,1.954039733,1.943883618,1.965807199
428,1.316352000,1.959496737,1.789597671,1.966927052
429,1.319424000,1.966970603,1.944139163,1.974180698
430,1.322496000,1.942815423,1.918617626,1.481807421
431,1.325568000,1.984368324,1.897789861,1.985841433
432,1.328640000,1.971008619,1.948555152,1.977609952
433,1.331712000,1.974251270,1.949019670,1.976911545
434,1.334784000,1.953003724,1.934001818,1.967273553
435,1.337856000,1.958412647,1.924503764,1.969910940
436,1.340928000,1.935117284,1.912742913,1.954089284
437,1.344000000,1.971935272,1.950372219,1.978647232
438,1.347072000,1.963287671,1.877475689,1.972372850
439,1.350144000,1.933717529,1.923112790,1.805396934
440,1.353216000,1.971332550,1.962564046,1.979084174
441,1.356288000,1.998691241,1.951599578,1.991562208
442,1.359360000,1.955309868,1.876514684,1.954082251
443,1.362432000,1.980758985,1.913676480,1.982014338
444,1.365504000,1.963376840,1.967720350,1.967447042
445,1.368576000,1.960825284,1.966455142,1.972427686
446,1.371648000,1.962196032,1.937029998,1.969733715
447,1.374720000,1.318497002,1.933422565,1.307685405
448,1.377792000,1.961984952,1.949613094,1.971847534
449,1.380864000,1.947659810,1.938405991,1.958948930
450,1.383936000,1.963211695,1.959041913,1.972257932
451,1.387008000,1.970996539,1.964323362,1.980319977
452,1.390080000,1.958517710,1.938724041,1.970185200
453,1.393152000,1.959408760,1.929709514,1.968673706
454,1.396224000,1.691771209,1.941890240,1.739907995
455,1.399296000,1.585932434,1.948644320,1.834179421
456,1.402368000,1.961384455,1.937256018,1.963525931
457,1.405440000,1.962585131,1.944826841,1.970752875
458,1.408512000,1.966667175,1.952454408,1.970012347
459,1.411584000,1.968074799,1.944374720,1.969194253
460,1.414656000,1.955378493,1.947028875,1.964318911
461,1.417728000,1.948498090,1.896290626,1.960386594
462,1.420800000,1.956789335,1.928734461,1.966453552
463,1.423872000,1.942248980,1.906186819,1.959027688
464,1.426944000,1.945789655,1.913832312,1.962007999
465,1.430016000,1.954114278,1.728035393,1.966301600
466,1.433088000,1.971053759,1.948025544,1.977617264
467,1.436160000,1.951702277,1.946689765,1.963597298
468,1.439232000,1.951034864,1.921850046,1.963413397
469,1.442304000,1.972867489,1.952478409,1.974840482
470,1.445376000,1.961209615,1.928839445,1.967957258
471,1.448448000,1.964267333,1.934965928,1.975726128
472,1.451520000,1.967047215,1.955494086,1.973723571
473,1.454592000,1.817605893,1.964395761,1.807954192
474,1.457664000,1.964696248,1.915866945,1.968105396
475,1.460736000,1.962645531,1.941280286,1.971220175
476,1.463808000,1.941723188,1.920927842,1.959580580
477,1.466880000,1.942558606,1.920342445,1.956889788
478,1.469952000,1.953801950,1.919994399,1.558199028
479,1.473024000,1.609486858,1.879835409,1.919094046
480,1.476096000,1.964591980,1.937730074,1.970903714
481,1.479168000,1.963195801,1.942611078,1.974036376
482,1.482240000,1.935094515,1.836421089,1.956529458
483,1.485312000,1.951565742,1.897443096,1.963181973
484,1.488384000,1.935224056,1.901343346,1.953748067
485,1.491456000,1.945861657,1.888582548,1.958337625
486,1.494528000,1.946004073,1.926888148,1.958029747
487,1.497600000,1.961361090,1.925996621,1.963863254
488,1.500672000,1.981143792,1.975303491,1.978737513
489,1.503744000,1.938989639,1.940731366,1.957378864
490,1.506816000,1.956318220,1.913826081,1.937557856
491,1.509888000,1.961002350,1.957254887,1.969092647
492,1.512960000,1.973322550,1.925373634,1.979512850
493,1.516032000,1.963166237,1.946731726,1.971127510
494,1.519104000,1.962459246,1.832937201,1.934531987
495,1.522176000,1.968393644,1.947476387,1.962677519
496,1.525248000,1.493290573,1.921547818,1.237697661
497,1.528320000,1.958487193,1.944184939,1.966665268
498,1.531392000,1.956141631,1.915630062,1.965541999
499,1.534464000,1.962409496,1.940390269,1.970324675
500,1.537536000,1.959168752,1.938837628,1.969127337
501,1.540608000,1.960636298,1.948407014,1.966351112
502,1.543680000,1.955141703,1.852186444,1.967776299
503,1.546752000,1.964674632,1.873922555,1.975170294
504,1.549824000,1.952772776,1.945053021,1.965668678
505,1.552896000,1.947180430,1.865850245,1.960036357
506,1.555968000,1.942137082,1.753910918,1.959002972
507,1.559040000,1.966453870,1.924436569,1.974120776
508,1.562112000,1.950270017,1.902832612,1.912950794
509,1.565184000,1.939860741,1.916203181,1.955462615
510,1.568256000,1.945965449,1.913825432,1.960319519
511,1.571328000,1.949550311,1.923555106,1.958041112
512,1.574400000,1.969749451,1.899660548,1.973122676
513,1.577472000,1.949845403,1.862578213,1.962340673
514,1.580544000,1.914401849,1.927531747,1.942837457
515,1.583616000,1.946158568,1.898035844,1.960698446
516,1.586688000,1.927694639,1.872379462,1.943070094
517,1.589760000,1.949940681,1.951320171,1.962165356
518,1.592832000,1.949889183,1.913431803,1.964321454
519,1.595904000,1.943963051,1.915410995,1.958242098
520,1.598976000,1.945631663,1.936530789,1.962024927
521,1.602048000,1.958581607,1.936548918,1.967811584
522,1.605120000,1.965628306,1.942076564,1.974383672
523,1.608192000,1.950875282,1.919514179,1.962735494
524,1.611264000,1.969355742,1.914796509,1.976383527
525,1.614336000,1.960829576,1.953575929,1.965080102
526,1.617408000,1.966648420,1.898534973,1.972575665
527,1.620480000,1.930997531,1.838139564,1.949112336
528,1.623552000,1.942098935,1.929418166,1.958557288
529,1.626624000,1.946447531,1.602422610,1.961025874
530,1.629696000,1.965969086,1.954800924,1.973695596
531,1.632768000,1.960919698,1.925657034,1.970826626
532,1.635840000,1.933991909,1.890596708,1.947664897
533,1.638912000,1.979722659,1.952314941,1.983235280
