window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
148,29.505783000,1.881343047,1.859139919,1.885136267
149,29.508855000,1.898463388,1.885560359,1.905705283
150,29.511927000,1.875029087,1.861611128,1.885867755
151,29.514999000,1.780679387,1.760444497,1.787370647
152,29.518071000,1.872005463,1.853562037,1.884172360
153,29.521143000,1.819093595,1.867965221,1.808577448
154,29.524215000,1.795183890,1.869519949,1.888652335
155,29.527287000,1.902293364,1.892710845,1.915368557
156,29.530359000,1.893087864,1.878268878,1.903919021
157,29.533431000,1.893028895,1.878475428,1.905069828
158,29.536503000,1.872868886,1.848672092,1.883747935
159,29.539575000,1.897064050,1.886405468,1.913906415
160,29.542647000,1.893691580,1.883079251,1.904553135
161,29.545719000,1.883782387,1.866034627,1.900617123
162,29.548791000,1.919766188,1.910960197,1.930720965
163,29.551863000,1.883955797,1.871499618,1.899889886
164,29.554935000,1.903054347,1.893546681,1.914982200
165,29.558007000,1.898755511,1.882483880,1.910549005
166,29.561079000,1.906583786,1.896960576,1.916365385
167,29.564151000,1.904833317,1.905270815,1.916450183
168,29.567223000,1.900553862,1.888784806,1.914554437
169,29.570295000,1.886104107,1.876370907,1.905265490
170,29.573367000,1.818282602,1.764139593,1.821634228
171,29.576439000,1.894558191,1.892580191,1.913703124
172,29.579511000,1.878006538,1.870446444,1.889149666
173,29.582583000,1.897581100,1.889030933,1.910525600
174,29.585655000,1.900967439,1.894653598,1.913909435
175,29.588727000,1.861549859,1.847331693,1.866901296
176,29.591799000,1.882478560,1.870599866,1.894088070
177,29.594871000,1.826598056,1.794431155,1.832103014
178,29.597943000,1.827526843,1.707859471,1.821325357
179,29.601015000,1.892515428,1.794888655,1.887750849
180,29.604087000,1.954199791,1.823183060,1.950287580
181,29.607159000,1.821650818,1.740959927,1.827931096
182,29.610231000,1.919452826,1.876556873,1.931185087
183,29.613303000,1.903164228,1.894556443,1.909930706
184,29.616375000,1.891776880,1.885363102,1.905410687
185,29.619447000,1.904135463,1.878027380,1.906888579
186,29.622519000,1.985281229,1.903901021,1.987586657
187,29.625591000,1.875652949,1.851297388,1.870573858
188,29.628663000,1.897209883,1.870527109,1.903528690
189,29.631735000,1.642516166,1.620151828,1.659917672
190,29.634807000,1.893952688,1.879929940,1.908877055
191,29.637879000,1.895657380,1.884720087,1.908606529
192,29.640951000,1.174062012,1.516236422,1.293596933
193,29.644023000,1.850994716,1.830551257,1.848187551
194,29.647095000,1.732048896,1.809705059,1.752317630
195,29.650167000,1.875342528,1.855141362,1.882507761
196,29.653239000,1.870223999,1.850440502,1.886414786
197,29.656311000,1.895349979,1.875759204,1.907817682
198,29.659383000,1.791635106,1.867482464,1.791120201
199,29.662455000,1.902128220,1.887747129,1.913345019
200,29.665527000,1.900959651,1.892097314,1.911728303
201,29.668599000,1.854564970,1.829812308,1.880930642
202,29.671671000,1.897692839,1.880346417,1.903726419
203,29.674743000,1.855580797,1.770765990,1.809147914
204,29.677815000,1.861417264,1.810051829,1.885489404
205,29.680887000,1.891363541,1.885105014,1.899256070
206,29.683959000,1.886018356,1.873846491,1.897309283
207,29.687031000,1.904706955,1.898560365,1.916164239
208,29.690103000,1.855594714,1.876402448,1.904811700
209,29.693175000,1.883716345,1.869705995,1.899465322
210,29.696247000,1.884865403,1.793850680,1.861028224
211,29.699319000,1.885683854,1.877035538,1.899568240
212,29.702391000,1.853774935,1.843864659,1.867569049
213,29.705463000,1.668144489,1.650294120,1.741626784
214,29.708535000,1.876023849,1.854577124,1.895918369
215,29.711607000,1.902377417,1.888579567,1.913324515
216,29.714679000,1.811983113,1.803537607,1.829228163
217,29.717751000,1.876349290,1.861797333,1.884542346
218,29.720823000,1.898297787,1.867669940,1.910249233
219,29.723895000,1.876968960,1.857848903,1.891883930
220,29.726967000,1.893589020,1.875323097,1.902995229
221,29.730039000,1.901086569,1.892913818,1.911496878
222,29.733111000,1.892545064,1.877320051,1.906515121
223,29.736183000,1.888766289,1.865986983,1.899710615
224,29.739255000,1.893768787,1.882961988,1.911003272
225,29.742327000,1.883758227,1.862739722,1.896095594
226,29.745399000,1.878189603,1.858954330,1.889643788
227,29.748471000,1.794432269,1.772353808,1.813407342
228,29.751543000,1.894512335,1.875076056,1.908940554
229,29.754615000,1.778597102,1.852601190,1.120806550
230,29.757687000,1.212640519,1.842827211,1.875210841
231,29.760759000,1.890811284,1.874801656,1.901547710
232,29.763831000,1.893044869,1.882500331,1.903721094
233,29.766903000,1.884563128,1.873791933,1.895672162
234,29.769975000,1.819204256,1.752055168,1.834055891
235,29.773047000,1.897455533,1.888187528,1.907688220
236,29.776119000,1.855631366,1.841985861,1.868706544
237,29.779191000,1.892292976,1.885374546,1.906682730
238,29.782263000,1.859739989,1.837827692,1.880789012
239,29.785335000,1.887021383,1.862737298,1.901094755
240,29.788407000,1.888838768,1.875155290,1.898761829
241,29.791479000,1.883664409,1.848254323,1.896146933
242,29.794551000,1.940296173,1.892923752,1.947704315
243,29.797623000,1.855946437,1.836572180,1.853800029
244,29.800695000,1.890069485,1.866244535,1.898045460
245,29.803767000,1.726012225,1.787195275,1.801470637
246,29.806839000,1.887876829,1.873808543,1.900234699
247,29.809911000,1.882081459,1.877045949,1.893345058
248,29.812983000,1.893151124,1.876942396,1.904653549
249,29.816055000,1.904935280,1.884356062,1.918489456
250,29.819127000,1.893713713,1.889228662,1.901166519
251,29.822199000,1.864031866,1.837645113,1.866812065
252,29.825271000,1.857852367,1.841126889,1.866234581
253,29.828343000,1.913010279,1.862409989,1.920352976
254,29.831415000,1.899417400,1.894928813,1.910129150
255,29.834487000,1.910052180,1.905494054,1.920573195
256,29.837559000,1.884700313,1.873603245,1.871136347
257,29.840631000,1.839430297,1.746636008,1.852659355
258,29.843703000,1.874461313,1.855037153,1.898174842
259,29.846775000,1.598062826,1.630749370,1.568981625
260,29.849847000,1.899613063,1.885806561,1.909408410
261,29.852919000,1.899751107,1.797868073,1.901063075
262,29.855991000,1.882157008,1.869457563,1.899109046
263,29.859063000,1.869539301,1.847633302,1.879202406
264,29.862135000,1.891458035,1.853656530,1.900897920
265,29.865207000,1.530315014,1.615793025,1.509086447
266,29.868279000,1.895534764,1.876758019,1.896032602
267,29.871351000,1.896679084,1.896646182,1.908743699
268,29.874423000,1.796339082,1.773413169,1.810234328
269,29.877495000,1.876384219,1.866051137,1.888211409
270,29.880567000,1.881273468,1.860218763,1.892509143
271,29.883639000,1.839473203,1.727055788,1.833977828
272,29.886711000,1.854679306,1.846782831,1.887842536
273,29.889783000,1.897518953,1.880664905,1.909116507
274,29.892855000,1.854357180,1.840101719,1.868801778
275,29.895927000,1.854018847,1.893047333,1.877370139
276,29.898999000,1.896663030,1.882971128,1.907223463
277,29.902071000,1.400562427,1.583944807,1.403640402
278,29.905143000,1.858425399,1.840024610,1.878706167
279,29.908215000,1.861164093,1.829881271,1.877292673
280,29.911287000,1.895321846,1.881924113,1.907622258
281,29.914359000,1.855626951,1.832671970,1.864863098
282,29.917431000,1.810010095,1.721013218,1.791933268
283,29.920503000,1.781287198,1.717886806,1.815936059
284,29.923575000,1.856768419,1.825840379,1.876046697
285,29.926647000,1.874877095,1.863441904,1.887621482
286,29.929719000,1.888656775,1.868562977,1.903249462
287,29.932791000,1.842178307,1.826668163,1.850077445
288,29.935863000,1.887394684,1.872699489,1.893974682
289,29.938935000,1.897202492,1.887731870,1.913949728
290,29.942007000,1.880390207,1.866700649,1.889778535
291,29.945079000,1.884836038,1.860836029,1.899527947
292,29.948151000,1.855315536,1.884367148,1.863156438
293,29.951223000,1.917704105,1.877676249,1.927880287
294,29.954295000,1.873960247,1.847778529,1.872918089
295,29.957367000,1.907146931,1.899884542,1.919404189
296,29.960439000,1.879552126,1.864156286,1.891833742
297,29.963511000,1.910224756,1.906734467,1.921491782
298,29.966583000,1.903599183,1.890247703,1.913827340
299,29.969655000,1.810111011,1.901559830,1.862879952
300,29.972727000,1.886575460,1.884977937,1.900232871
301,29.975799000,1.859534884,1.850582006,1.846143420
302,29.978871000,1.879849836,1.868560304,1.909022172
303,29.981943000,1.892920812,1.886181911,1.908290386
304,29.985015000,1.884114623,1.870247563,1.893994093
305,29.988087000,1.838499124,1.885912339,1.856860404
306,29.991159000,1.888639530,1.874288847,1.901467562
307,29.994231000,1.764393295,1.759596348,1.775153150
308,29.997303000,1.846842329,1.797810535,1.868716300
309,30.000375000,1.883191347,1.872329553,1.894998233
310,30.003447000,1.880848984,1.873512586,1.895337184
311,30.006519000,1.903886716,1.893709203,1.893675288
312,30.009591000,1.750127465,1.699915645,1.818946242
313,30.012663000,1.901351611,1.891163270,1.909159323
314,30.015735000,1.739206205,1.896124840,1.791351214
315,30.018807000,1.905593554,1.900541306,1.915965080
316,30.021879000,1.936540206,1.790682038,1.936958075
317,30.024951000,1.903990825,1.897099892,1.913169384
318,30.028023000,1.888681173,1.882292112,1.903289954
319,30.031095000,1.877131194,1.832822407,1.889532536
320,30.034167000,1.890891393,1.878344615,1.905277173
321,30.037239000,1.900802771,1.890288353,1.912365595
322,30.040311000,1.857935141,1.863509715,1.862790803
323,30.043383000,1.621484488,1.642368689,1.619083022
324,30.046455000,1.871199687,1.856170575,1.886131565
325,30.049527000,1.852079374,1.873578886,1.850886588
326,30.052599000,1.890376210,1.873372932,1.900397499
327,30.055671000,1.897014618,1.868522803,1.908810298
328,30.058743000,1.736291369,1.640313566,1.784688440
329,30.061815000,1.897345861,1.886735916,1.913460414
330,30.064887000,1.884588718,1.860914667,1.894268513
331,30.067959000,1.896589915,1.887603839,1.915757577
332,30.071031000,1.902397792,1.895674547,1.916837056
333,30.074103000,1.879178892,1.859018246,1.887895604
334,30.077175000,1.899651825,1.843290230,1.899902304
335,30.080247000,1.870091930,1.890706221,1.891938756
336,30.083319000,1.736975397,1.812864582,1.805969069
337,30.086391000,1.902876377,1.894565264,1.919985692
338,30.089463000,1.868160183,1.865946323,1.873255491
339,30.092535000,1.887734254,1.871564964,1.899610758
340,30.095607000,1.909850756,1.899010340,1.918936253
341,30.098679000,1.408813408,1.574528657,1.487236212
342,30.101751000,1.892722607,1.877890984,1.904848099
343,30.104823000,1.932709058,1.929791451,1.933068593
344,30.107895000,1.830383077,1.830483556,1.841268529
345,30.110967000,1.897987286,1.885574102,1.907019218
346,30.114039000,1.914110819,1.903464595,1.920235038
347,30.117111000,1.813183126,1.898026745,1.834593534
348,30.120183000,1.885674477,1.876509150,1.900108020
349,30.123255000,1.914351861,1.905060252,1.918102900
350,30.126327000,1.896962484,1.870924314,1.906375647
351,30.129399000,1.759655292,1.907990297,1.742474169
352,30.132471000,1.898070812,1.893865029,1.911405404
353,30.135543000,1.888176690,1.875043909,1.895547946
354,30.138615000,1.905405362,1.894668102,1.915697734
355,30.141687000,1.902615070,1.898455023,1.915735245
356,30.144759000,1.912955920,1.906315565,1.924525976
357,30.147831000,1.900685628,1.897639592,1.915004730
358,30.150903000,1.887240569,1.878340602,1.899066925
359,30.153975000,1.880551239,1.825002809,1.902700146
360,30.157047000,1.896938046,1.883914351,1.909333984
361,30.160119000,1.761016334,1.729541016,1.797742834
362,30.163191000,1.845397527,1.789681201,1.827016766
363,30.166263000,1.818666843,1.763315295,1.843511015
364,30.169335000,1.900457382,1.901172638,1.913597345
365,30.172407000,1.896615028,1.874782006,1.903880159
366,30.175479000,1.898752371,1.888261159,1.912767887
367,30.178551000,1.885502497,1.879189650,1.902156830
368,30.181623000,1.897040049,1.884741783,1.911003113
369,30.184695000,1.742737877,1.871391008,1.758224870
370,30.187767000,1.839816769,1.813478058,1.842200393
371,30.190839000,1.907681227,1.895643453,1.915776173
372,30.193911000,1.897386799,1.868059595,1.908026139
373,30.196983000,1.901380857,1.876648347,1.910844664
374,30.200055000,1.946876764,1.890766780,1.950393120
375,30.203127000,1.956766864,1.704605234,1.954929272
376,30.206199000,1.943816036,1.857502520,1.960867484
377,30.209271000,2.002878189,1.924320221,2.001837333
378,30.212343000,1.960171700,1.918973327,1.959038178
379,30.215415000,1.931806167,1.876998425,1.939251423
380,30.218487000,1.820904200,1.831896404,1.824038217
381,30.221559000,1.900609816,1.885543784,1.912712773
382,30.224631000,1.903271357,1.888846278,1.916135629
383,30.227703000,1.892871082,1.879604697,1.902577917
384,30.230775000,1.883991083,1.871136586,1.894349893
385,30.233847000,1.906447252,1.892699083,1.915615797
386,30.236919000,1.771200721,1.751471897,1.781279067
387,30.239991000,1.627521324,1.574237044,1.655568928
388,30.243063000,1.887309551,1.875566641,1.895678282
389,30.246135000,1.751986062,1.800551842,1.724298209
390,30.249207000,1.838590393,1.842908924,1.885370175
391,30.252279000,1.897326310,1.886860530,1.914331913
392,30.255351000,1.722388198,1.661672909,1.739719848
393,30.258423000,1.892912149,1.879904111,1.904302835
394,30.261495000,1.881870250,1.869024436,1.906094551
395,30.264567000,1.900382678,1.888864319,1.913335800
396,30.267639000,1.887813171,1.860225757,1.898492416
397,30.270711000,1.881631613,1.866641363,1.895842592
398,30.273783000,1.879832029,1.859901031,1.886054397
399,30.276855000,1.886943897,1.866536876,1.899239659
400,30.279927000,1.900282383,1.886907180,1.913420836
401,30.282999000,1.905653318,1.903929631,1.917498112
402,30.286071000,1.900039355,1.886644046,1.912199020
403,30.289143000,1.900918802,1.884628038,1.912676414
404,30.292215000,1.896931370,1.882099052,1.900650958
405,30.295287000,1.907713095,1.898848295,1.914328416
406,30.298359000,1.901272933,1.893520276,1.912643433
407,30.301431000,1.910604318,1.889685551,1.922617753
408,30.304503000,1.866271933,1.889498711,1.889124821
409,30.307575000,1.868112038,1.879903873,1.906765461
410,30.310647000,1.861495366,1.831654603,1.868817156
411,30.313719000,1.888767878,1.869041681,1.901450952
412,30.316791000,1.869049072,1.860858679,1.886463563
413,30.319863000,1.796191613,1.804778700,1.828744680
414,30.322935000,1.870932266,1.863179410,1.878524452
415,30.326007000,1.880681833,1.867591540,1.894749006
416,30.329079000,1.872416769,1.832808157,1.893286546
417,30.332151000,1.894560874,1.874251465,1.904755135
418,30.335223000,1.883292635,1.869058907,1.896749655
419,30.338295000,1.854406009,1.828861972,1.850713233
420,30.341367000,1.859192784,1.799974134,1.880163908
421,30.344439000,1.897797585,1.880350272,1.907476266
422,30.347511000,1.891935219,1.880992214,1.907296181
423,30.350583000,1.881443501,1.868948301,1.895930767
424,30.353655000,1.892970939,1.879008849,1.899174988
425,30.356727000,1.884121294,1.876824876,1.900458962
426,30.359799000,1.808777874,1.803520262,1.823903173
427,30.362871000,1.908709844,1.910700639,1.915822426
428,30.365943000,1.874227603,1.856774410,1.891495744
429,30.369015000,1.798367364,1.778594216,1.815631141
430,30.372087000,1.801527294,1.767072986,1.772754346
431,30.375159000,1.894508998,1.880381147,1.904508114
432,30.378231000,1.900060654,1.870731354,1.903983871
433,30.381303000,1.898581902,1.891099771,1.913061460
434,30.384375000,1.886529922,1.873135328,1.899853388
435,30.387447000,1.902572791,1.892881076,1.913717508
436,30.390519000,1.892083486,1.882972082,1.905558745
437,30.393591000,1.833354781,1.796253333,1.848890622
438,30.396663000,1.900688887,1.893687844,1.908053160
439,30.399735000,1.890733570,1.875883738,1.907616059
440,30.402807000,1.893748601,1.877555589,1.905986826
441,30.405879000,1.888088266,1.865562260,1.891745925
442,30.408951000,1.896359364,1.881046136,1.907875578
443,30.412023000,1.893684069,1.887429158,1.911622524
444,30.415095000,1.782274439,1.817621489,1.778995698
445,30.418167000,1.892395973,1.879840533,1.904759804
446,30.421239000,1.878966331,1.863330364,1.896127065
447,30.424311000,1.834703277,1.869024614,1.898394982
448,30.427383000,1.889250914,1.877483368,1.906962236
449,30.430455000,1.880851030,1.868573546,1.896164775
450,30.433527000,1.903929631,1.889417211,1.912207365
451,30.436599000,1.873838733,1.817583889,1.902928670
452,30.439671000,1.819124475,1.789128299,1.835346858
453,30.442743000,1.912427584,1.900132736,1.922545433
454,30.445815000,1.959049821,1.795506954,1.950183352
455,30.448887000,1.871347052,1.838121414,1.886812041
456,30.451959000,1.760350538,1.730673969,1.747625808
457,30.455031000,1.906826496,1.893469493,1.915584405
458,30.458103000,1.874535104,1.860455046,1.885130634
459,30.461175000,1.888640682,1.865774830,1.897708972
460,30.464247000,1.893256505,1.881469568,1.906836748
461,30.467319000,1.913450877,1.895006816,1.921641986
462,30.470391000,1.891439756,1.867953221,1.898273846
463,30.473463000,1.729544764,1.663107663,1.692849492
464,30.476535000,1.847267841,1.859131947,1.859652340
465,30.479607000,1.902336677,1.893718719,1.912532489
466,30.482679000,1.878262356,1.875862648,1.873444567
467,30.485751000,1.856083646,1.808888833,1.870922844
468,30.488823000,1.847625107,1.900972843,1.855479166
469,30.491895000,1.895307064,1.870931049,1.906979680
470,30.494967000,1.892868549,1.858731558,1.907291462
471,30.498039000,1.889601310,1.876676798,1.907684882
472,30.501111000,1.891073585,1.870302578,1.900131305
473,30.504183000,1.903233210,1.890713692,1.910460909
474,30.507255000,1.882189011,1.865562499,1.881183426
475,30.510327000,1.903594255,1.888385614,1.917721272
476,30.513399000,1.901710431,1.893664440,1.910790841
477,30.516471000,1.910540104,1.893500566,1.921399593
478,30.519543000,1.885353565,1.861974955,1.903199673
479,30.522615000,1.901348273,1.895109256,1.912013213
480,30.525687000,1.884987652,1.872311910,1.896341403
481,30.528759000,1.872769038,1.859440506,1.886238575
482,30.531831000,1.887655099,1.873879651,1.893161674
483,30.534903000,1.864883145,1.833490004,1.865081429
484,30.537975000,1.905896505,1.896511396,1.918573300
485,30.541047000,1.877777134,1.861867845,1.892715484
486,30.544119000,1.903411269,1.889083465,1.916004340
487,30.547191000,1.885743668,1.760728608,1.882101297
488,30.550263000,1.892034372,1.882781823,1.903975566
489,30.553335000,1.897968292,1.888933182,1.909528971
490,30.556407000,1.899758975,1.893849611,1.909691493
491,30.559479000,1.886994998,1.872419794,1.894353628
492,30.562551000,1.834079643,1.872650901,1.883687268
493,30.565623000,1.895972888,1.882538954,1.911448638
494,30.568695000,1.904655059,1.893163999,1.912628969
495,30.571767000,1.762935321,1.860997121,1.782569736
496,30.574839000,1.892133296,1.882753332,1.898773114
497,30.577911000,1.885259748,1.878742198,1.899077932
498,30.580983000,1.912566344,1.887211084,1.920864185
499,30.584055000,1.895655553,1.878507713,1.901194493
500,30.587127000,1.866263680,1.882649819,1.865105689
501,30.590199000,1.911254406,1.904328585,1.923744043
502,30.593271000,1.833926231,1.820537766,1.864927967
503,30.596343000,1.900379101,1.887876252,1.916032553
504,30.599415000,1.891409039,1.870416721,1.890914539
505,30.602487000,1.886312952,1.851577789,1.914425592
506,30.605559000,1.906699181,1.883990328,1.915747325
507,30.608631000,1.893969218,1.880677700,1.908523083
508,30.611703000,1.831347018,1.817163587,1.841670528
509,30.614775000,1.920708021,1.912620703,1.927339315
510,30.617847000,1.891652010,1.785675903,1.891437193
511,30.620919000,1.922685067,1.915202250,1.930713654
512,30.623991000,1.893529495,1.884044210,1.905622880
513,30.627063000,1.887492721,1.908027569,1.890636484
514,30.630135000,1.918330510,1.901899179,1.928614934
515,30.633207000,1.859751530,1.857747018,1.864477729
516,30.636279000,1.810481067,1.868152022,1.842980449
517,30.639351000,1.907133420,1.883205652,1.919370810
518,30.642423000,1.816951265,1.783892736,1.815667550
519,30.645495000,1.898927835,1.883988758,1.893836056
520,30.648567000,1.885941625,1.874039074,1.896185398
521,30.651639000,1.912077546,1.903078636,1.918958783
522,30.654711000,1.910950502,1.900531451,1.924340804
523,30.657783000,1.912990729,1.904779196,1.925269922
524,30.660855000,1.921295961,1.890957266,1.934729576
525,30.663927000,1.858489106,1.833701459,1.851379951
526,30.666999000,1.920140425,1.918596228,1.930923621
527,30.670071000,1.910115083,1.895843148,1.919975917
528,30.673143000,1.894299785,1.884183089,1.880411108
529,30.676215000,1.897532463,1.886076291,1.909060876
530,30.679287000,1.869024133,1.836308906,1.894135520
531,30.682359000,1.737332116,1.814219629,1.743099334
532,30.685431000,1.891789754,1.882583559,1.906860828
533,30.688503000,1.908634027,1.896372199,1.916138649
