window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
115,0.354816000,1.826164722,1.796086848,1.813927005
116,0.357888000,1.792192290,1.791337083,1.826108932
117,0.360960000,1.867360433,1.842188239,1.791343391
118,0.364032000,1.797768354,1.835786184,1.870672623
119,0.367104000,1.807852745,1.751609072,1.773613075
120,0.370176000,1.806633631,1.792674661,1.575386604
121,0.373248000,1.722452978,1.786329548,1.766102910
122,0.376320000,1.513175587,1.817087650,1.800652608
123,0.379392000,1.819861690,1.852060636,1.866167227
124,0.382464000,1.859302521,1.860584497,1.862295310
125,0.385536000,1.703835338,1.722972622,1.712276926
126,0.388608000,1.827783545,1.824508111,1.840039810
127,0.391680000,1.841440996,1.835110982,1.847148577
128,0.394752000,1.841747284,1.818273872,1.840447595
129,0.397824000,1.767115886,1.728935162,1.768725678
130,0.400896000,1.841567993,1.821208636,1.843906403
131,0.403968000,1.876622041,1.870240917,1.879061540
132,0.407040000,1.853067557,1.853812615,1.858748674
133,0.410112000,1.773561984,1.745032072,1.774122735
134,0.413184000,1.857760429,1.856826703,1.862089952
135,0.416256000,1.730290912,1.722420931,1.739045550
136,0.419328000,1.844124158,1.839066029,1.851166884
137,0.422400000,1.830650489,1.830906232,1.836561203
138,0.425472000,1.820120811,1.800656637,1.827713013
139,0.428544000,1.822610855,1.807189574,1.832015991
140,0.431616000,1.831609090,1.816308697,1.833854715
141,0.434688000,1.745008742,1.725172351,1.749484678
142,0.437760000,1.852182070,1.831605593,1.856886109
143,0.440832000,1.779894600,1.753972699,1.785940478
144,0.443904000,1.848883629,1.832613071,1.850035667
145,0.446976000,1.839529554,1.826411664,1.844882409
146,0.450048000,1.842509329,1.815205296,1.840439717
147,0.453120000,1.837296863,1.840569337,1.847904523
148,0.456192000,1.849182884,1.827248136,1.867733955
149,0.459264000,1.821152469,1.820868025,1.833359470
150,0.462336000,1.836602529,1.840216796,1.845394611
151,0.465408000,1.780719648,1.780676944,1.786381632
152,0.468480000,1.720548165,1.715086450,1.724077354
153,0.471552000,1.872353077,1.835764329,1.876301289
154,0.474624000,1.765304416,1.748538673,1.780161719
155,0.477696000,1.588463639,1.520371666,1.596803019
156,0.480768000,1.691694538,1.715694070,1.714419484
157,0.483840000,1.856461207,1.851470629,1.862999837
158,0.486912000,1.850959619,1.839642207,1.854990959
159,0.489984000,1.800234616,1.773382296,1.795502275
160,0.493056000,1.858390490,1.841986537,1.866943836
161,0.496128000,1.854525526,1.844582138,1.835527937
162,0.499200000,1.728295669,1.692938561,1.730630770
163,0.502272000,1.848698914,1.798515161,1.876119971
164,0.505344000,1.852613886,1.833090385,1.855823954
165,0.508416000,1.836773455,1.808708727,1.839119037
166,0.511488000,1.842773120,1.822409709,1.845445633
167,0.514560000,1.834642132,1.834636450,1.838336428
168,0.517632000,1.836819331,1.841676553,1.848796368
169,0.520704000,1.820797602,1.776145458,1.830635548
170,0.523776000,1.677966287,1.679049989,1.687495614
171,0.526848000,1.789424886,1.760368427,1.800607741
172,0.529920000,1.838725011,1.840312878,1.848714113
173,0.532992000,1.861464957,1.839732756,1.873377244
174,0.536064000,1.849881172,1.853645802,1.858788252
175,0.539136000,1.836034457,1.844129086,1.833473166
176,0.542208000,1.844679197,1.831301133,1.848781745
177,0.545280000,1.842353821,1.822886308,1.849412521
178,0.548352000,1.849691550,1.845889012,1.856814702
179,0.551424000,1.842395306,1.837237835,1.850420157
180,0.554496000,1.827318986,1.775546367,1.833613157
181,0.557568000,1.537829024,1.551881368,1.548014741
182,0.560640000,1.644787331,1.564707310,1.673053056
183,0.563712000,1.788104445,1.769603317,1.788393488
184,0.566784000,1.797652632,1.783302009,1.710521907
185,0.569856000,1.725078935,1.729449334,1.753721078
186,0.572928000,1.859130462,1.857165575,1.787184964
187,0.576000000,1.784284453,1.746107439,1.797887802
188,0.579072000,1.810795089,1.821307898,1.768432212
189,0.582144000,1.610415787,1.758897573,1.712429484
190,0.585216000,0.707840472,1.842005412,0.493718157
191,0.588288000,0.883442461,1.828727802,0.298843595
192,0.591360000,1.570207417,1.811730504,1.321743917
193,0.594432000,0.855933271,1.847921451,0.803402722
194,0.597504000,1.292421142,1.834512313,0.849120436
195,0.600576000,1.131073763,1.819324017,0.991289459
196,0.603648000,1.870215962,1.869296268,1.546731889
197,0.606720000,1.197452456,1.685361321,1.025484215
198,0.609792000,1.169088751,1.649808039,0.920482660
199,0.612864000,0.716984649,1.858775218,0.586554592
200,0.615936000,0.879994599,1.751057376,0.682314709
201,0.619008000,0.684675301,1.767669479,0.606246735
202,0.622080000,0.670734701,1.865582307,0.563261264
203,0.625152000,1.239991943,1.705632697,1.082429583
204,0.628224000,1.239637618,1.720899959,1.114188903
205,0.631296000,1.612176513,1.850926518,1.463345900
206,0.634368000,1.534998007,1.817733645,1.352409000
207,0.637440000,0.575403125,1.829595566,0.663159023
208,0.640512000,1.217309693,1.838083108,0.813290518
209,0.643584000,1.765710180,1.824367921,1.364493261
210,0.646656000,1.812768241,1.805318465,1.809147517
211,0.649728000,1.832026005,1.799649556,1.838865280
212,0.652800000,1.828077515,1.785060396,1.837166190
213,0.655872000,1.843831380,1.802826526,1.849477688
214,0.658944000,1.841244777,1.822883825,1.846096555
215,0.662016000,1.747739395,1.842452367,1.096637030
216,0.665088000,1.869200925,1.861782233,1.843686720
217,0.668160000,1.589131688,1.849507968,1.618379901
218,0.671232000,0.738630260,1.845741113,1.517054458
219,0.674304000,1.819349607,1.808483382,1.827074210
220,0.677376000,1.841823578,1.815982342,1.845301231
221,0.680448000,1.831360181,1.794265685,1.840831916
222,0.683520000,1.794099033,1.753901511,1.808540722
223,0.686592000,1.865187963,1.854061762,1.868198872
224,0.689664000,1.825734615,1.817396641,1.835031668
225,0.692736000,1.855431557,1.843090137,1.857499282
226,0.695808000,1.854666392,1.829414447,1.864337047
227,0.698880000,1.845018387,1.829738458,1.851312836
228,0.701952000,1.673530032,1.663039982,1.686327750
229,0.705024000,1.785154884,1.799459289,1.801712076
230,0.708096000,1.771097168,1.765812675,1.771773939
231,0.711168000,1.805854927,1.803981602,1.836599946
232,0.714240000,1.813291629,1.778714617,1.822994153
233,0.717312000,1.839229107,1.837581515,1.848837455
234,0.720384000,1.813280006,1.784369310,1.812723801
235,0.723456000,1.848677953,1.841022650,1.856621504
236,0.726528000,1.846189976,1.827861508,1.852607409
237,0.729600000,1.842662175,1.836115599,1.853281260
238,0.732672000,1.864885489,1.835241159,1.874576092
239,0.735744000,1.884854317,1.860262473,1.894301573
240,0.738816000,1.859784285,1.855150938,1.860651890
241,0.741888000,1.719250371,1.658437535,1.760357822
242,0.744960000,1.692519645,1.657758887,1.704572936
243,0.748032000,1.784625570,1.781479537,1.796053896
244,0.751104000,1.834541877,1.824046930,1.844224612
245,0.754176000,1.831552704,1.823829432,1.843413969
246,0.757248000,1.873594443,1.873953342,1.879914602
247,0.760320000,1.867348353,1.851494754,1.875096321
248,0.763392000,1.886053562,1.821336051,1.890943408
249,0.766464000,1.875249068,1.872180621,1.885141850
250,0.769536000,1.525575787,1.561389943,1.543675676
251,0.772608000,1.872701486,1.861185431,1.884403229
252,0.775680000,1.818608597,1.814377715,1.823317180
253,0.778752000,1.852963765,1.854520480,1.856371959
254,0.781824000,1.803343385,1.797038764,1.821922223
255,0.784896000,1.369791729,1.392678353,1.374493803
256,0.787968000,1.594536814,1.613686336,1.605334987
257,0.791040000,1.806511343,1.803553571,1.817790707
258,0.794112000,1.835338434,1.806158046,1.843435983
259,0.797184000,1.852140586,1.837852478,1.860632896
260,0.800256000,1.794464846,1.743131518,1.807137767
261,0.803328000,1.863483906,1.855933348,1.871732235
262,0.806400000,1.828020016,1.821236730,1.840908368
263,0.809472000,1.852163951,1.845154603,1.865905682
264,0.812544000,1.868666490,1.872221231,1.874640624
265,0.815616000,1.853379945,1.869047403,1.858857493
266,0.818688000,1.810979793,1.827729086,1.820551803
267,0.821760000,1.867344538,1.835469065,1.863053004
268,0.824832000,1.806587120,1.813164651,1.809686979
269,0.827904000,1.783724631,1.786419193,1.793208743
270,0.830976000,1.851866881,1.842655023,1.856891632
271,0.834048000,1.844342550,1.856199582,1.858944575
272,0.837120000,1.820012510,1.844870567,1.828408629
273,0.840192000,1.720533833,1.648190657,1.734478821
274,0.843264000,1.794485152,1.767930617,1.808098674
275,0.846336000,1.824497064,1.823565483,1.834034284
276,0.849408000,1.829727848,1.794626725,1.850915611
277,0.852480000,1.791369418,1.752924107,1.800857623
278,0.855552000,1.836544335,1.820685089,1.848733366
279,0.858624000,1.855158806,1.859158516,1.870504697
280,0.861696000,1.853002866,1.856899579,1.857862870
281,0.864768000,1.838561515,1.840956946,1.846554319
282,0.867840000,1.819585308,1.815976272,1.823342333
283,0.870912000,1.850593567,1.843322118,1.865473906
284,0.873984000,1.868987083,1.874001026,1.875328064
285,0.877056000,1.857638359,1.854207953,1.866396735
286,0.880128000,1.842278600,1.831014931,1.857277105
287,0.883200000,1.766183813,1.728538662,1.776685109
288,0.886272000,1.832478881,1.826564769,1.842141390
289,0.889344000,1.789283350,1.789069250,1.799974203
290,0.892416000,1.825187683,1.822755675,1.831083874
291,0.895488000,1.852327983,1.833919366,1.862198909
292,0.898560000,1.846853415,1.847795328,1.853526354
293,0.901632000,1.851161798,1.793161406,1.862055302
294,0.904704000,1.765420432,1.723556608,1.775984675
295,0.907776000,1.735619475,1.765899887,1.762880435
296,0.910848000,1.835993926,1.831962903,1.844329675
297,0.913920000,1.810270349,1.801037759,1.823681196
298,0.916992000,1.833055735,1.808651149,1.847589652
299,0.920064000,1.851372401,1.842613300,1.860055129
300,0.923136000,1.828175545,1.802058776,1.843724966
301,0.926208000,1.830670993,1.811431448,1.845683018
302,0.929280000,1.829070136,1.812461307,1.825830152
303,0.932352000,1.798443501,1.801252037,1.823423088
304,0.935424000,1.831738790,1.817139109,1.838447253
305,0.938496000,1.839166482,1.841937383,1.846109072
306,0.941568000,1.842882951,1.820067326,1.858507236
307,0.944640000,1.859686375,1.852668285,1.876842499
308,0.947712000,1.840217908,1.818304857,1.851381143
309,0.950784000,1.837069432,1.838856697,1.848752220
310,0.953856000,1.872897307,1.788138037,1.875295003
311,0.956928000,1.830672741,1.844504038,1.841229280
312,0.960000000,1.828150113,1.835440318,1.841231028
313,0.963072000,1.815519790,1.807779441,1.829836607
314,0.966144000,1.736082494,1.694666058,1.741584917
315,0.969216000,1.794734885,1.800978015,1.811335653
316,0.972288000,1.839430332,1.835641066,1.848966281
317,0.975360000,1.847140789,1.847831170,1.857869387
318,0.978432000,1.836087863,1.831855694,1.848182619
319,0.981504000,1.815422535,1.810951074,1.833204587
320,0.984576000,1.809255729,1.811078956,1.825325658
321,0.987648000,1.732896000,1.708253041,1.740465552
322,0.990720000,1.817986488,1.815164566,1.834619363
323,0.993792000,1.828874270,1.811150471,1.842783451
324,0.996864000,1.810265700,1.797741095,1.826265097
325,0.999936000,1.575956444,1.826196154,1.558713950
326,1.003008000,0.282013923,1.833433986,0.547800655
327,1.006080000,1.284494912,1.838667154,1.391914728
328,1.009152000,0.868639556,1.832188924,0.967085242
329,1.012224000,1.390558099,1.809535205,1.242546355
330,1.015296000,1.671945691,1.867664893,1.572947800
331,1.018368000,1.203357051,1.719328860,1.163988476
332,1.021440000,1.060393959,1.618605658,0.921977088
333,1.024512000,0.588305804,1.853185574,0.440885006
334,1.027584000,0.664841808,1.739567439,0.639279254
335,1.030656000,0.485749329,1.784156601,0.409619062
336,1.033728000,0.534434584,1.857591788,0.526871969
337,1.036800000,1.044201583,1.714173536,1.089078065
338,1.039872000,1.129293397,1.792403519,1.127633507
339,1.042944000,1.696325377,1.841687957,1.754271155
340,1.046016000,1.460562314,1.785641367,1.204172018
341,1.049088000,0.951252560,1.806433201,0.664058289
342,1.052160000,1.710267792,1.846891721,1.593136698
343,1.055232000,1.922922085,1.866020779,1.723446717
344,1.058304000,1.529715501,1.865900517,1.374387900
345,1.061376000,1.280155952,1.851353685,1.096529238
346,1.064448000,1.177185126,1.815973639,1.193319812
347,1.067520000,1.312944159,1.838485877,1.468546569
348,1.070592000,1.666369985,1.825481256,1.658477073
349,1.073664000,1.788552756,1.742709895,1.778515354
350,1.076736000,1.521301880,1.533505653,1.506042058
351,1.079808000,1.694140444,1.661461458,1.708747298
352,1.082880000,1.800616582,1.774512291,1.703703692
353,1.085952000,1.864601135,1.815389554,1.876042525
354,1.089024000,1.764677733,1.752555251,1.778017004
355,1.092096000,1.790011684,1.799134652,1.763163462
356,1.095168000,1.683526044,1.823311567,1.692906017
357,1.098240000,1.852857500,1.831752539,1.861130089
358,1.101312000,1.827601840,1.831374283,1.877577960
359,1.104384000,1.797411243,1.741011252,1.801895181
360,1.107456000,1.816808542,1.827129841,1.831963221
361,1.110528000,1.830002050,1.800576230,1.842199783
362,1.113600000,1.871086597,1.856870969,1.871703704
363,1.116672000,1.834726493,1.838900407,1.847669363
364,1.119744000,1.684890079,1.714110121,1.701284309
365,1.122816000,1.796222379,1.775726477,1.810808594
366,1.125888000,1.830402533,1.825033287,1.837709347
367,1.128960000,1.730346173,1.710834568,1.749665856
368,1.132032000,1.831914643,1.817534775,1.844749093
369,1.135104000,1.862485727,1.861293157,1.868389924
370,1.138176000,1.859667023,1.825178613,1.869972865
371,1.141248000,1.801063895,1.741146803,1.822610398
372,1.144320000,1.866555413,1.800284207,1.892912944
373,1.147392000,1.897394498,1.837217172,1.900100390
374,1.150464000,1.836526394,1.839047710,1.841819445
375,1.153536000,1.863974253,1.832661152,1.874029477
376,1.156608000,1.831955612,1.835283875,1.844789594
377,1.159680000,1.850361029,1.717722669,1.861845016
378,1.162752000,1.814380825,1.760744621,1.818985850
379,1.165824000,1.395533187,1.458910863,1.398939771
380,1.168896000,1.830221415,1.834723830,1.845109860
381,1.171968000,1.846241315,1.854026914,1.865161598
382,1.175040000,1.825052023,1.839415073,1.840556145
383,1.178112000,1.839881659,1.851350307,1.848984241
384,1.181184000,1.821827412,1.825615565,1.841269573
385,1.184256000,1.616690181,1.563549563,1.611356835
386,1.187328000,1.838953177,1.828610698,1.855108579
387,1.190400000,1.778336654,1.754240672,1.797857980
388,1.193472000,1.849942436,1.829482158,1.856854757
389,1.196544000,1.874948502,1.845188220,1.885128816
390,1.199616000,1.825518727,1.811653475,1.833138148
391,1.202688000,1.819679340,1.816869656,1.835219304
392,1.205760000,1.862458229,1.851346562,1.870065689
393,1.208832000,1.796206494,1.730157629,1.805738231
394,1.211904000,1.846783320,1.842344602,1.861999035
395,1.214976000,1.855172237,1.858747562,1.864567836
396,1.218048000,1.721677080,1.698458215,1.709297289
397,1.221120000,1.872750680,1.864375353,1.880614599
398,1.224192000,1.724166607,1.732491091,1.732489313
399,1.227264000,1.834543705,1.827133417,1.848176956
400,1.230336000,1.776040028,1.763736807,1.784527461
401,1.233408000,1.779343153,1.786191533,1.796448509
402,1.236480000,1.811164007,1.786943083,1.832107897
403,1.239552000,1.650426072,1.682254692,1.656361674
404,1.242624000,1.769712478,1.759336491,1.781392982
405,1.245696000,1.768892542,1.796589459,1.772655219
406,1.248768000,1.717404976,1.811629971,1.478742669
407,1.251840000,1.800051674,1.877669712,1.355795614
408,1.254912000,1.716079563,1.834169149,1.012070360
409,1.257984000,1.586611534,1.853522142,1.560873871
410,1.261056000,1.642777666,1.850782057,1.013108676
411,1.264128000,1.376916428,1.823141257,0.495677498
412,1.267200000,1.605606318,1.860350688,0.928029691
413,1.270272000,0.406795117,1.839176446,0.788483554
414,1.273344000,0.062427226,1.839054585,0.901580406
415,1.276416000,0.779976420,1.878432890,1.318289349
416,1.279488000,1.758985390,1.844652176,1.782846461
417,1.282560000,1.892814159,1.860946660,1.879345735
418,1.285632000,1.839918772,1.816934101,1.849531651
419,1.288704000,1.826801459,1.790033499,1.836345752
420,1.291776000,1.794740200,1.778282021,1.804669539
421,1.294848000,1.826474826,1.831432819,1.843078136
422,1.297920000,1.846334775,1.848494053,1.857306798
423,1.300992000,1.857224464,1.850498120,1.866367976
424,1.304064000,1.691496958,1.681615998,1.696616083
425,1.307136000,1.706914122,1.637438258,1.688768869
426,1.310208000,1.797688216,1.818038950,1.830071747
427,1.313280000,1.851678719,1.827637206,1.861229360
428,1.316352000,1.822461625,1.807008902,1.834129194
429,1.319424000,1.851649443,1.841607012,1.862936338
430,1.322496000,1.855375449,1.832964261,1.868360360
431,1.325568000,1.833285968,1.828632991,1.844954650
432,1.328640000,1.772384892,1.782655766,1.785509626
433,1.331712000,1.827449918,1.840086778,1.837106506
434,1.334784000,1.786389689,1.801859001,1.798539082
435,1.337856000,1.716647098,1.685651968,1.731944034
436,1.340928000,1.821748892,1.833252112,1.834635894
437,1.344000000,1.785242354,1.782580063,1.797278499
438,1.347072000,1.825474997,1.823589449,1.839002361
439,1.350144000,1.827190280,1.831049095,1.845133662
440,1.353216000,1.804292540,1.797367613,1.826660375
441,1.356288000,1.819391569,1.806446632,1.832128485
442,1.359360000,1.862068971,1.845281204,1.872378667
443,1.362432000,1.834941109,1.809603254,1.846527815
444,1.365504000,1.838426828,1.850417296,1.853426774
445,1.368576000,1.871104399,1.874204318,1.883772850
446,1.371648000,1.838031928,1.846584042,1.850413164
447,1.374720000,1.839124521,1.844611486,1.848323186
448,1.377792000,1.812057972,1.826526880,1.829368353
449,1.380864000,1.811930656,1.817234834,1.826064110
450,1.383936000,1.783496047,1.754266401,1.788869699
451,1.387008000,1.785000225,1.761276225,1.786804726
452,1.390080000,1.817984104,1.806404670,1.833468278
453,1.393152000,1.851486524,1.820216715,1.864357829
454,1.396224000,1.884911378,1.826776942,1.889164368
455,1.399296000,1.783264880,1.835656484,1.697256128
456,1.402368000,1.641224598,1.849797646,1.399320371
457,1.405440000,1.415463800,1.839217802,1.143927758
458,1.408512000,0.782604375,1.861380458,0.818219908
459,1.411584000,0.076433055,1.847379804,0.378536498
460,1.414656000,0.726063848,1.859850804,0.865570650
461,1.417728000,1.218863231,1.830253760,1.044912138
462,1.420800000,1.449066701,1.817769408,1.486498078
463,1.423872000,1.453208183,1.874718537,1.333775640
464,1.426944000,1.446508239,1.833893617,1.667855804
465,1.430016000,1.784777482,1.782564123,1.802489122
466,1.433088000,1.822359085,1.825747649,1.832608461
467,1.436160000,1.833295902,1.835006555,1.843572934
468,1.439232000,1.829712381,1.842882792,1.846882880
469,1.442304000,1.869675159,1.845705469,1.689096709
470,1.445376000,1.841725826,1.817771673,1.852220535
471,1.448448000,1.855296930,1.842045387,1.861685793
472,1.451520000,1.831446250,1.840846360,1.847747405
473,1.454592000,1.834934930,1.821893414,1.843411485
474,1.457664000,1.702660158,1.713196114,1.714131484
475,1.460736000,1.814439883,1.807281375,1.822519133
476,1.463808000,1.809925596,1.779650013,1.821544766
477,1.466880000,1.842919668,1.821992715,1.851484537
478,1.469952000,1.897103786,1.846860727,1.901110172
479,1.473024000,1.674244876,1.724218210,1.804472049
480,1.476096000,1.838800748,1.832883676,1.849984487
481,1.479168000,1.246479596,1.280065693,1.246830747
482,1.482240000,1.828366200,1.826573372,1.810062607
483,1.485312000,1.746865978,1.794726769,1.757217586
484,1.488384000,1.733461499,1.842001994,1.077212512
485,1.491456000,1.621174514,1.856794357,0.201648573
486,1.494528000,1.848662098,1.868782083,0.187857529
487,1.497600000,1.804872438,1.829667906,0.239964532
488,1.500672000,0.838676666,1.782969753,0.605170457
489,1.503744000,1.766435504,1.872494558,1.754340286
490,1.506816000,1.154745455,1.736907308,1.080593636
491,1.509888000,1.048220777,1.663616757,0.998716718
492,1.512960000,0.391034743,1.864515742,0.461439216
493,1.516032000,0.447268174,1.730912248,0.425459914
494,1.519104000,0.519019417,1.793855151,0.289928445
495,1.522176000,0.409098677,1.867327054,0.280725895
496,1.525248000,1.062899716,1.587082922,0.263866257
497,1.528320000,1.349559896,1.759674574,0.198310574
498,1.531392000,1.593210188,1.834860444,1.438273210
499,1.534464000,1.294864827,1.834548672,1.341490450
500,1.537536000,1.556719738,1.818885883,1.786277443
501,1.540608000,1.427895797,1.408435645,1.415827046
502,1.543680000,1.835095962,1.822348913,1.844519536
503,1.546752000,1.819707553,1.768996000,1.825816631
504,1.549824000,1.400471148,1.383234888,1.285940866
505,1.552896000,0.875555169,1.221334639,1.032000162
506,1.555968000,1.841165543,1.834407806,1.855979443
507,1.559040000,1.721173917,1.692682912,1.719386458
508,1.562112000,1.802256942,1.793290774,1.802724143
509,1.565184000,1.832685947,1.825843016,1.843311469
510,1.568256000,1.824661414,1.831183722,1.838154634
511,1.571328000,1.846520583,1.842750867,1.858079910
512,1.574400000,1.847201506,1.834992568,1.860694249
513,1.577472000,1.856599331,1.852663199,1.865432700
514,1.580544000,1.767309189,1.767112931,1.775962234
515,1.583616000,1.748006796,1.744268348,1.780495018
516,1.586688000,1.847043355,1.826885579,1.858481785
517,1.589760000,1.876667817,1.848586679,1.886304537
518,1.592832000,1.316565054,1.284860422,1.284248881
519,1.595904000,1.426587105,1.470842036,1.464360366
520,1.598976000,1.807537893,1.794898798,1.824135443
521,1.602048000,1.736144915,1.753597637,1.746597777
522,1.605120000,1.673268817,1.663233089,1.651373525
523,1.608192000,1.779012543,1.789188951,1.795758168
524,1.611264000,1.817330947,1.801000297,1.826058159
525,1.614336000,1.848061562,1.846984386,1.852755547
526,1.617408000,1.816355368,1.791845948,1.828817502
527,1.620480000,1.734613905,1.708821823,1.743214870
528,1.623552000,1.853509168,1.850677411,1.861167183
529,1.626624000,1.692193838,1.709398439,1.700836147
530,1.629696000,1.723548055,1.703691423,1.734300688
531,1.632768000,1.766707855,1.738430093,1.778924738
532,1.635840000,1.862160842,1.862169425,1.875870387
533,1.638912000,1.860460619,1.837115924,1.868145426
