window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
38,5.793549000,1.966008186,1.947442611,1.968317191
39,5.796621000,1.940924525,1.914478938,1.946055571
40,5.799693000,1.869467179,1.707856856,1.903345585
41,5.802765000,1.438459670,1.786462466,1.124737408
42,5.805837000,1.362756923,1.892237226,1.299119800
43,5.808909000,1.946748336,1.812084356,1.952267607
44,5.811981000,1.910683036,1.898095131,1.831035013
45,5.815053000,1.965403636,1.928196748,1.969311555
46,5.818125000,1.289393043,1.847743869,1.487367973
47,5.821197000,0.481100609,1.820609291,1.294452849
48,5.824269000,1.883768668,1.903950731,1.887904127
49,5.827341000,1.799177448,1.834574103,1.654845238
50,5.830413000,1.310445572,1.722196658,1.445276015
51,5.833485000,1.796145963,1.825643679,1.829827090
52,5.836557000,1.934967081,1.834296107,1.832103352
53,5.839629000,1.930189610,1.886457841,1.950520913
54,5.842701000,1.832199812,1.819066048,1.864942372
55,5.845773000,1.830939231,1.874735316,1.805075228
56,5.848845000,1.813451767,1.711297323,1.657098050
57,5.851917000,1.836211264,1.884719769,1.836203138
58,5.854989000,1.742424707,1.807668408,1.698205034
59,5.858061000,1.683592369,1.882727245,1.707095375
60,5.861133000,1.786382159,1.847239733,1.846314291
61,5.864205000,1.760932157,1.879707341,1.877838035
62,5.867277000,1.830340236,1.863616308,1.842645357
63,5.870349000,1.677965323,1.910262287,1.655249814
64,5.873421000,1.780001263,1.818911066,1.764663490
65,5.876493000,1.692631274,1.792193294,1.692524632
66,5.879565000,1.887582997,1.924258391,1.860602657
67,5.882637000,1.731216654,1.859337509,1.714930341
68,5.885709000,1.959594687,1.936184525,1.968100230
69,5.888781000,1.737228975,1.857888619,1.684367369
70,5.891853000,1.967547735,1.917006334,1.971710841
71,5.894925000,1.962149342,1.844275157,1.968822936
72,5.897997000,1.947333813,1.865035454,1.949287732
73,5.901069000,1.291918372,1.833832900,1.071465227
74,5.904141000,1.784439822,1.961989085,1.453223045
75,5.907213000,1.858206272,1.779100258,1.934433579
76,5.910285000,1.907048384,1.858861585,1.873428365
77,5.913357000,1.943272909,1.882448037,1.949127515
78,5.916429000,1.761232277,1.865178823,1.715819692
79,5.919501000,1.910599907,1.886507312,1.894601862
80,5.922573000,1.341933101,1.890066445,1.686702589
81,5.925645000,0.377516607,1.566764216,1.859339684
82,5.928717000,1.079094628,1.805450349,1.971501033
83,5.931789000,1.782017291,1.922542089,1.862578591
84,5.934861000,1.954123815,1.929525455,1.957612832
85,5.937933000,1.933793863,1.889492512,1.935214678
86,5.941005000,1.800929368,1.847125083,1.751381094
87,5.944077000,1.933704535,1.929544926,1.929039727
88,5.947149000,1.885211135,1.892302513,1.878682097
89,5.950221000,1.924697161,1.900724351,1.936212460
90,5.953293000,1.954033494,1.929546118,1.940648834
91,5.956365000,1.839910120,1.846667210,1.793410112
92,5.959437000,1.903152826,1.953506867,1.811556560
93,5.962509000,1.975217819,1.675605575,1.971303384
94,5.965581000,1.768354873,1.771964033,1.838410127
95,5.968653000,1.910485754,1.900493304,1.905080358
96,5.971725000,1.905128300,1.892915328,1.848295907
97,5.974797000,1.831963062,1.926401178,1.831190214
98,5.977869000,1.917050203,1.910426140,1.917378177
99,5.980941000,1.545877482,1.856248279,1.559507051
100,5.984013000,1.882272268,1.727522737,1.868515792
101,5.987085000,1.785782908,1.888425767,1.810377647
102,5.990157000,1.445723788,1.847665866,1.525122908
103,5.993229000,1.553616201,1.754865438,1.483451995
104,5.996301000,0.789121379,1.909492254,0.766440359
105,5.999373000,1.667652535,1.874364098,1.648440922
106,6.002445000,1.766872322,1.853102108,1.724552351
107,6.005517000,1.959236463,1.885798852,1.960716645
108,6.008589000,1.850105211,1.859329422,1.850043553
109,6.011661000,1.959736586,1.882014990,1.963403583
110,6.014733000,1.668914070,1.872954731,1.640993784
111,6.017805000,1.959488551,1.935012499,1.963857651
112,6.020877000,1.943770250,1.910762787,1.942732652
113,6.023949000,1.877939537,1.912031651,1.861368343
114,6.027021000,1.941236575,1.903058817,1.942362150
115,6.030093000,1.911829049,1.859514872,1.423853760
116,6.033165000,1.645772763,1.830472390,1.561182653
117,6.036237000,1.391039809,1.860406637,1.458475639
118,6.039309000,1.782047937,1.939816793,1.822884979
119,6.042381000,1.800465743,1.939117750,1.739723672
120,6.045453000,1.704224527,1.855888367,1.703411169
121,6.048525000,1.104039590,1.941059907,1.002276304
122,6.051597000,1.003834079,1.908351064,1.356258402
123,6.054669000,1.637580684,1.842070659,1.626544283
124,6.057741000,1.374329954,1.812821269,1.741184677
125,6.060813000,1.721760544,1.907567938,1.752746383
126,6.063885000,1.471895561,1.925595125,1.234731257
127,6.066957000,0.615508452,1.894791643,0.827658837
128,6.070029000,1.732825518,1.794642866,1.828576565
129,6.073101000,1.823908965,1.910283407,1.733171123
130,6.076173000,1.302199771,1.819604556,1.398447394
131,6.079245000,1.567692240,1.887575269,1.473675170
132,6.082317000,1.633916131,1.937551816,1.754060492
133,6.085389000,1.847369989,1.903175632,1.819715877
134,6.088461000,1.272215356,1.851788600,1.087753038
135,6.091533000,1.950698614,1.939869285,1.941212416
136,6.094605000,1.916648746,1.832501471,1.919123570
137,6.097677000,1.375740824,1.879611452,1.375625235
138,6.100749000,1.525849015,1.949457725,1.474229671
139,6.103821000,1.849749257,1.923904816,1.896080581
140,6.106893000,1.696100016,1.891579549,1.605795351
141,6.109965000,1.839347976,1.867898097,1.732617438
142,6.113037000,1.944461187,1.896354873,1.951008479
143,6.116109000,1.955210368,1.915839911,1.958719095
144,6.119181000,1.767820194,1.869572918,1.759679576
145,6.122253000,1.959556897,1.913759867,1.961095015
146,6.125325000,1.944645166,1.928139369,1.940726697
147,6.128397000,1.796057185,1.884377539,1.849270195
148,6.131469000,1.645997261,1.898000638,1.732325827
149,6.134541000,1.921127240,1.881102006,1.929103653
150,6.137613000,1.973643780,1.914055824,1.975320816
151,6.140685000,1.820881262,1.864021699,1.815008422
152,6.143757000,1.841838161,1.838504036,1.822991744
153,6.146829000,1.957739830,1.939680576,1.958777507
154,6.149901000,1.779287209,1.767094622,1.771227231
155,6.152973000,1.839593341,1.910413583,1.834416573
156,6.156045000,1.890307049,1.892185191,1.818779687
157,6.159117000,1.908703347,1.884435197,1.886461556
158,6.162189000,0.383647531,1.751392898,0.347457419
159,6.165261000,0.215049172,1.777378044,0.241924246
160,6.168333000,1.959621906,1.941074848,1.958300591
161,6.171405000,1.920986762,1.885617336,1.912070791
162,6.174477000,0.770841017,1.821502844,0.904636895
163,6.177549000,1.265608415,1.930974245,1.343684817
164,6.180621000,1.851971298,1.915012479,1.858070955
165,6.183693000,1.920674006,1.847760598,1.924812237
166,6.186765000,1.933866620,1.878812830,1.868267457
167,6.189837000,1.910020441,1.897903005,1.902072072
168,6.192909000,1.551878584,1.815203647,1.577651439
169,6.195981000,1.826639613,1.857625206,1.753035287
170,6.199053000,1.823744039,1.745314295,1.830774566
171,6.202125000,1.537828306,1.854574228,1.530092120
172,6.205197000,1.796027660,1.867432833,1.147843391
173,6.208269000,1.948834896,1.907087326,1.150225331
174,6.211341000,1.884095430,1.880005916,1.456226297
175,6.214413000,1.925622453,1.950670640,1.892842700
176,6.217485000,1.947583199,1.909804265,1.946418921
177,6.220557000,1.723011802,1.823823770,1.750787213
178,6.223629000,1.816344569,1.800530195,1.826788719
179,6.226701000,1.796203499,1.908928235,1.627858669
180,6.229773000,1.754617870,1.888961891,1.653997824
181,6.232845000,1.841935808,1.913451989,1.789424961
182,6.235917000,1.902293255,1.916821539,1.811348493
183,6.238989000,1.807683515,1.911167781,1.766384239
184,6.242061000,1.893600464,1.908580383,1.852998058
185,6.245133000,1.874903818,1.828414202,1.874463767
186,6.248205000,1.945795377,1.872523983,1.938013633
187,6.251277000,1.951876561,1.939684550,1.955264131
188,6.254349000,1.964632193,1.916390896,1.967496077
189,6.257421000,1.870076517,1.886982441,1.877386769
190,6.260493000,1.800412091,1.888139745,1.317345625
191,6.263565000,1.598762490,1.940433264,1.666216192
192,6.266637000,1.923245490,1.860629956,1.916217466
193,6.269709000,1.799008032,1.879499197,1.796013725
194,6.272781000,1.836291691,1.896294832,1.846249347
195,6.275853000,1.968473812,1.952284177,1.968807002
196,6.278925000,1.933679660,1.865563035,1.931207101
197,6.281997000,1.609991822,1.900678376,1.580549536
198,6.285069000,1.772266259,1.827962995,1.631420734
199,6.288141000,1.671361824,1.819330851,1.713556459
200,6.291213000,1.816823622,1.897221565,1.780411015
201,6.294285000,1.557204038,1.811964134,1.628008127
202,6.297357000,1.882218470,1.869021575,1.788365369
203,6.300429000,1.616732334,1.901976029,1.328765258
204,6.303501000,1.778905660,1.850739082,1.798490599
205,6.306573000,1.535323742,1.823568453,1.482369818
206,6.309645000,1.027855782,1.731899798,1.017653700
207,6.312717000,1.670554380,1.867916902,1.483809215
208,6.315789000,1.851697842,1.880509059,1.844722743
209,6.318861000,1.851590772,1.869199196,1.866146276
210,6.321933000,1.748425360,1.909737011,1.743234130
211,6.325005000,1.846193492,1.912017186,1.808806618
212,6.328077000,1.948988597,1.901558081,1.556578815
213,6.331149000,1.906005104,1.936024586,1.906630933
214,6.334221000,1.802388380,1.898801804,1.867268781
215,6.337293000,1.841220553,1.934964180,1.815010746
216,6.340365000,1.827203254,1.881342471,1.689598779
217,6.343437000,1.907072157,1.903511147,1.741404295
218,6.346509000,1.158539174,1.947163502,1.048119566
219,6.349581000,1.436527148,1.854611754,1.041380820
220,6.352653000,1.668290655,1.893111070,1.619557917
221,6.355725000,1.727910519,1.884947419,1.669014335
222,6.358797000,1.722332299,1.882317146,1.690815320
223,6.361869000,1.533015539,1.863126814,1.692899237
224,6.364941000,1.697335268,1.882466455,1.540166800
225,6.368013000,1.718863885,1.832695822,1.804308350
226,6.371085000,1.132386923,1.933098157,0.915749708
227,6.374157000,1.710871776,1.765390386,0.997255971
228,6.377229000,1.661192328,1.879608790,1.853205899
229,6.380301000,1.649608587,1.860519181,1.504520675
230,6.383373000,1.788533727,1.969698727,1.821800818
231,6.386445000,1.926105057,1.908766826,1.912606621
232,6.389517000,1.948532959,1.880739570,1.955271641
233,6.392589000,1.905840059,1.941885908,1.896665181
234,6.395661000,1.895042916,1.821341097,1.814678888
235,6.398733000,1.885240634,1.891971429,1.803528855
236,6.401805000,1.825227886,1.836614658,1.858594984
237,6.404877000,1.940968196,1.909987330,1.942480003
238,6.407949000,1.760404259,1.906270504,1.736745656
239,6.411021000,1.873960207,1.892678181,1.864011834
240,6.414093000,1.597424286,1.869781415,1.625287895
241,6.417165000,1.747059124,1.916751544,1.822169354
242,6.420237000,1.756549438,1.888488332,1.581741820
243,6.423309000,1.799773340,1.934275349,1.784888337
244,6.426381000,1.646929516,1.821674387,1.577275385
245,6.429453000,1.275062338,1.914612055,1.320008064
246,6.432525000,1.820726221,1.893418312,1.882004696
247,6.435597000,1.950307369,1.924132268,1.921761711
248,6.438669000,1.828970810,1.876615485,1.813369364
249,6.441741000,1.923662484,1.919329564,1.949467123
250,6.444813000,1.975516955,1.884342194,1.975966771
251,6.447885000,1.958075444,1.885134856,1.960376620
252,6.450957000,1.936808427,1.911240796,1.927603682
253,6.454029000,1.853060799,1.922246337,1.838216787
254,6.457101000,1.863269985,1.925127029,1.839245647
255,6.460173000,1.839783271,1.896286011,1.860950241
256,6.463245000,1.920381069,1.854518731,1.927819848
257,6.466317000,1.815884853,1.879562289,1.799487196
258,6.469389000,1.934581836,1.900349180,1.938184818
259,6.472461000,1.958732208,1.854990780,1.966118177
260,6.475533000,1.831917733,1.888155758,1.771230911
261,6.478605000,1.959906419,1.923313032,1.964599133
262,6.481677000,1.991356214,1.789343113,1.963121533
263,6.484749000,1.914941827,1.904823184,1.800991376
264,6.487821000,1.828649302,1.924704472,1.837227705
265,6.490893000,1.783200964,1.870992740,1.805717816
266,6.493965000,1.893447081,1.859386146,1.908397834
267,6.497037000,1.895648440,1.894583762,1.915071189
268,6.500109000,1.933682660,1.946372668,1.938124180
269,6.503181000,1.947368463,1.897673977,1.953495026
270,6.506253000,1.945755482,1.911133647,1.947785616
271,6.509325000,1.954411268,1.911421617,1.957610607
272,6.512397000,1.946985722,1.846083283,1.772294740
273,6.515469000,1.746421662,1.850905254,1.759805501
274,6.518541000,1.647571524,1.882890145,1.846008698
275,6.521613000,1.823257228,1.840346734,1.815177967
276,6.524685000,1.908417026,1.863946180,1.936579704
277,6.527757000,1.952592532,1.899160643,1.957690239
278,6.530829000,1.847302472,1.888845285,1.830306679
279,6.533901000,1.858317201,1.903013547,1.875641624
280,6.536973000,1.891273856,1.906120420,1.855477745
281,6.540045000,1.906078498,1.826204896,1.773838669
282,6.543117000,1.936584393,1.878258069,1.792415152
283,6.546189000,0.426840411,1.908565044,0.389730252
284,6.549261000,0.313414454,1.926415364,0.223356076
285,6.552333000,0.579729212,1.945552667,0.185528859
286,6.555405000,1.791290566,1.915547212,1.471573974
287,6.558477000,1.605024462,1.886208892,1.570858096
288,6.561549000,1.398280938,1.911969503,1.694503458
289,6.564621000,1.524673283,1.871666034,1.756587982
290,6.567693000,1.812130233,1.904264530,1.924264501
291,6.570765000,1.808766852,1.918789625,1.837006708
292,6.573837000,1.955326796,1.900469144,1.957539399
293,6.576909000,1.898638725,1.894719958,1.902123054
294,6.579981000,1.937213441,1.920616508,1.939041813
295,6.583053000,1.892067124,1.866287033,1.925640941
296,6.586125000,1.792348395,1.817325662,1.801654090
297,6.589197000,1.921512802,1.901817640,1.928195000
298,6.592269000,1.823217054,1.803087304,1.768184960
299,6.595341000,1.571589592,1.927043279,1.527056028
300,6.598413000,1.729980335,1.876012107,1.719920402
301,6.601485000,1.707842241,1.886016260,1.711462336
302,6.604557000,1.795426418,1.885333935,1.806069131
303,6.607629000,1.868345613,1.856593529,1.873598695
304,6.610701000,1.781112889,1.927433809,1.696286837
305,6.613773000,1.890979211,1.878098369,1.879759451
306,6.616845000,1.670261582,1.866826137,1.634331075
307,6.619917000,1.883109351,1.883870562,1.893572668
308,6.622989000,1.863161643,1.900392890,1.845861107
309,6.626061000,1.941136976,1.908418059,1.950337648
310,6.629133000,1.866016845,1.769841552,1.873777489
311,6.632205000,1.877845486,1.910931667,1.774113437
312,6.635277000,1.880443394,1.778363927,1.552187959
313,6.638349000,1.896886716,1.880162212,1.899733851
314,6.641421000,1.833997255,1.926077207,1.842615823
315,6.644493000,1.774503127,1.808278461,1.741068363
316,6.647565000,1.842476249,1.879158636,1.874466747
317,6.650637000,1.810607339,1.848247459,1.833771336
318,6.653709000,1.938424349,1.893440564,1.945450544
319,6.656781000,1.952318748,1.923848629,1.953993003
320,6.659853000,1.967510541,1.917718252,1.971846501
321,6.662925000,1.941670179,1.886792342,1.944455465
322,6.665997000,1.918127537,1.909465730,1.911453525
323,6.669069000,1.915116191,1.875210603,1.909087181
324,6.672141000,1.881895403,1.893705606,1.904459278
325,6.675213000,1.855153362,1.854390278,1.856417457
326,6.678285000,1.878298461,1.872166951,1.872681682
327,6.681357000,1.551646935,1.897867600,1.591117305
328,6.684429000,1.879746040,1.949015935,1.877914081
329,6.687501000,1.901983097,1.896267037,1.872382561
330,6.690573000,1.918810089,1.905299703,1.917013923
331,6.693645000,1.848598619,1.875213782,1.915278355
332,6.696717000,1.856293773,1.808876713,1.848077940
333,6.699789000,1.945564349,1.915264289,1.946284453
334,6.702861000,1.915672998,1.878370106,1.897045434
335,6.705933000,1.953196367,1.923987865,1.953598897
336,6.709005000,1.966560245,1.914741437,1.967265924
337,6.712077000,1.963735700,1.880720273,1.901515245
338,6.715149000,1.813137154,1.885454800,1.837658226
339,6.718221000,1.872940769,1.880190313,1.748549541
340,6.721293000,1.915890177,1.894156992,1.856824497
341,6.724365000,1.722704142,1.898634831,1.678372300
342,6.727437000,1.682386885,1.867541393,1.765950059
343,6.730509000,1.451298907,1.870728334,1.416129721
344,6.733581000,1.886965071,1.895400643,1.913733780
345,6.736653000,1.983764172,1.963001569,1.329553703
346,6.739725000,1.983925502,1.950717926,1.336462786
347,6.742797000,1.969136874,1.930063059,1.319215576
348,6.745869000,1.159157805,1.942014138,0.588946104
349,6.748941000,1.013932129,1.783628662,0.688502378
350,6.752013000,0.447863276,1.786682718,0.416073526
351,6.755085000,0.508588478,1.771723960,0.490150253
352,6.758157000,1.383679261,1.972995043,1.314894867
353,6.761229000,1.981613398,1.957395077,1.703926235
354,6.764301000,1.695600105,1.880059361,1.695132419
355,6.767373000,1.936204831,1.759637085,1.953937372
356,6.770445000,1.928725998,1.885997295,1.926931083
357,6.773517000,1.924768289,1.919633641,1.416510393
358,6.776589000,1.922601283,1.936640580,1.856932282
359,6.779661000,1.531186243,1.892866313,1.509399951
360,6.782733000,1.088324825,1.827617759,1.686441203
361,6.785805000,1.882856011,1.861836443,1.650473913
362,6.788877000,1.790036917,1.833754663,1.705179294
363,6.791949000,1.481665889,1.788970665,1.860264381
364,6.795021000,1.946822206,1.929184437,1.958883365
365,6.798093000,1.921915650,1.936547875,1.902888914
366,6.801165000,1.794172590,1.941328963,1.793030744
367,6.804237000,1.881916026,1.931501547,1.796779608
368,6.807309000,1.881781936,1.916749756,1.904384732
369,6.810381000,1.853191147,1.884110928,1.869275798
370,6.813453000,1.921424150,1.802843591,1.884868821
371,6.816525000,1.845350410,1.934607903,1.861339873
372,6.819597000,1.716001257,1.937788844,1.748652880
373,6.822669000,1.844204525,1.913429439,1.828356899
374,6.825741000,1.798986693,1.915699800,1.784839186
375,6.828813000,1.942192833,1.920956413,1.933650057
376,6.831885000,1.748867561,1.855926871,1.749458561
377,6.834957000,1.820197970,1.859807998,1.811890384
378,6.838029000,1.950274944,1.912195444,1.954339743
379,6.841101000,1.945019960,1.896211684,1.948667844
380,6.844173000,1.629611045,1.896359781,1.604240430
381,6.847245000,1.834188854,1.920776765,1.829635824
382,6.850317000,1.823733255,1.924919526,1.823457107
383,6.853389000,1.426751181,1.824431156,1.367081029
384,6.856461000,1.878239224,1.846104046,1.857257903
385,6.859533000,1.906178097,1.916459243,1.893221135
386,6.862605000,1.836811736,1.807943513,1.765142649
387,6.865677000,1.875663924,1.931285222,1.193125596
388,6.868749000,1.918949922,1.918223600,1.892863750
389,6.871821000,1.898877958,1.933510502,1.864051759
390,6.874893000,1.880705764,1.929445823,1.859609644
391,6.877965000,1.886193534,1.874325593,1.849183480
392,6.881037000,1.745206922,1.882685423,1.784289832
393,6.884109000,1.940669020,1.893207153,1.940630913
394,6.887181000,1.706214060,1.844661256,1.679009666
395,6.890253000,1.945820967,1.888016085,1.953936021
396,6.893325000,1.953807275,1.911415895,1.956479549
397,6.896397000,1.939359764,1.901836908,1.943921824
398,6.899469000,1.956641674,1.880967089,1.954697053
399,6.902541000,1.948795954,1.903139532,1.952698390
400,6.905613000,1.831189483,1.901183923,1.914674540
401,6.908685000,1.962749481,1.909940004,1.965597630
402,6.911757000,1.916737636,1.853519241,1.840839624
403,6.914829000,1.742613941,1.850446135,1.839177877
404,6.917901000,1.839230975,1.881330962,1.791238109
405,6.920973000,1.920224349,1.854143004,1.915783028
406,6.924045000,1.812737341,1.841761897,1.466433028
407,6.927117000,0.788885886,1.931088448,0.368412182
408,6.930189000,0.405698587,1.753399692,0.301523276
409,6.933261000,0.600050643,1.747746814,0.288289227
410,6.936333000,0.891718763,1.864558260,0.497671511
411,6.939405000,1.478274383,1.871512810,1.462969994
412,6.942477000,1.608424917,1.878129562,1.558396014
413,6.945549000,1.650846742,1.945586205,1.670997985
414,6.948621000,1.653024644,1.919023037,1.652314154
415,6.951693000,1.403608538,1.791694403,1.440255731
416,6.954765000,1.442315770,1.924439748,1.332852301
417,6.957837000,1.843872289,1.806718469,1.822035437
418,6.960909000,1.748044570,1.901957750,1.741435438
419,6.963981000,1.558367843,1.943460782,1.607751846
420,6.967053000,1.912941992,1.853243629,1.925513029
421,6.970125000,1.962717374,1.872776590,1.968040387
422,6.973197000,1.955653826,1.905127207,1.962853273
423,6.976269000,1.509512037,1.884870768,1.496832709
424,6.979341000,1.903094729,1.891588688,1.910802022
425,6.982413000,1.823524634,1.906299512,1.921061297
426,6.985485000,1.828738871,1.907077233,1.804275294
427,6.988557000,1.883343925,1.936870734,1.933389614
428,6.991629000,1.910315871,1.770039737,1.713104665
429,6.994701000,1.848316486,1.944601059,1.861269099
430,6.997773000,1.768881619,1.868190358,1.792579149
431,7.000845000,1.879726350,1.884577513,1.864273270
432,7.003917000,1.834890296,1.948075533,1.836461358
433,7.006989000,1.722973434,1.879166285,1.627525672
434,7.010061000,1.858765334,1.828420639,1.879681771
435,7.013133000,1.847072107,1.906921685,1.845991368
436,7.016205000,1.877248198,1.903945128,1.928847194
437,7.019277000,1.924097558,1.879486859,1.930220465
438,7.022349000,1.755422533,1.899955432,1.775128377
439,7.025421000,1.955719948,1.916911920,1.956885497
440,7.028493000,1.963220914,1.936000188,1.964298169
441,7.031565000,1.875158419,1.932003498,1.881677359
442,7.034637000,1.863777747,1.917046706,1.848358721
443,7.037709000,1.866618435,1.773631508,1.870575408
444,7.040781000,1.953243335,1.913887938,1.961330334
445,7.043853000,1.926020205,1.909579357,1.935318510
446,7.046925000,1.915850172,1.847571333,1.744886021
447,7.049997000,1.789850836,1.853653649,1.618183484
448,7.053069000,1.614665707,1.832691212,1.862834404
449,7.056141000,1.570081224,1.769544154,1.636599119
450,7.059213000,1.772730390,1.849976790,1.724860072
451,7.062285000,1.813942378,1.807905296,1.853564968
452,7.065357000,1.911959310,1.877346764,1.912082831
453,7.068429000,1.745984584,1.911283096,1.661900195
454,7.071501000,1.733456274,1.832536499,1.774664462
455,7.074573000,1.868993640,1.859911064,1.857912938
456,7.077645000,1.430704946,1.813037515,1.126351481
457,7.080717000,1.899016470,1.746532713,1.901500265
458,7.083789000,1.637674361,1.785735584,1.741934856
459,7.086861000,1.956765970,1.911105792,1.956327359
460,7.089933000,1.670536339,1.844465415,1.660330678
461,7.093005000,1.921216806,1.767061566,1.931322893
462,7.096077000,1.823516355,1.856722593,1.860485728
463,7.099149000,1.859428763,1.817660436,1.873050620
464,7.102221000,1.863109415,1.849752029,1.839400242
465,7.105293000,1.972733339,1.912642558,1.974384308
466,7.108365000,1.880449578,1.892826994,1.880651270
467,7.111437000,1.859742075,1.897005598,1.870722363
468,7.114509000,1.613410061,1.915034135,1.643577586
469,7.117581000,1.915374517,1.903527498,1.905851801
470,7.120653000,1.964656194,1.888924201,1.941065192
471,7.123725000,1.850281561,1.909377416,1.792029917
472,7.126797000,1.941280444,1.847564499,1.940448205
473,7.129869000,1.937024991,1.894512057,1.942897717
474,7.132941000,1.916003178,1.907463868,1.900122948
475,7.136013000,1.893628284,1.875755707,1.888918976
476,7.139085000,1.776886980,1.898596446,1.753858308
477,7.142157000,1.760345367,1.884072820,1.763886380
478,7.145229000,1.662695979,1.878425797,1.642970582
479,7.148301000,1.892442226,1.842446372,1.889885356
480,7.151373000,1.899701357,1.904837191,1.910308639
481,7.154445000,1.960044583,1.924709618,1.958275954
482,7.157517000,1.917464852,1.849675179,1.916607300
483,7.160589000,1.935694814,1.845681151,1.942840079
484,7.163661000,1.967166503,1.933010737,1.972749233
485,7.166733000,1.899078051,1.907818725,1.899126152
486,7.169805000,1.940703630,1.905796965,1.938337962
487,7.172877000,1.867184264,1.878513237,1.868173617
488,7.175949000,1.895566146,1.849807541,1.902250667
489,7.179021000,1.907080114,1.834178805,1.912295411
490,7.182093000,1.878834248,1.741334756,1.891295671
491,7.185165000,1.791467587,1.827380975,1.791461130
492,7.188237000,0.981749558,1.833660622,1.152202203
493,7.191309000,1.520576055,1.811378082,1.597826888
494,7.194381000,1.858892858,1.922178030,1.756360988
495,7.197453000,1.577922756,1.906460365,1.746026650
496,7.200525000,1.757156320,1.901691278,1.639851262
497,7.203597000,1.441361547,1.911508044,1.427622259
498,7.206669000,1.853772938,1.865429401,1.841617405
499,7.209741000,1.900150100,1.866460589,1.903018395
500,7.212813000,1.873640982,1.851221206,1.816854844
501,7.215885000,1.731649121,1.857102931,1.749285643
502,7.218957000,1.595496424,1.880374948,1.867121041
503,7.222029000,1.843662818,1.853962789,1.884027839
504,7.225101000,1.736864331,1.882079244,1.721277412
505,7.228173000,1.923272943,1.955874284,1.863541265
506,7.231245000,1.859314377,1.875381778,1.669182395
507,7.234317000,1.878959159,1.872740070,1.882292966
508,7.237389000,1.754981359,1.912559668,1.749456530
509,7.240461000,1.831515988,1.909698804,1.818910107
510,7.243533000,1.820802843,1.851770043,1.515090647
511,7.246605000,1.809921741,1.890141937,1.850225528
512,7.249677000,1.895776312,1.830422799,1.897956133
513,7.252749000,1.935136954,1.906612555,1.945125898
514,7.255821000,1.781865497,1.922371109,1.789763545
515,7.258893000,1.776260902,1.800631384,1.828668242
516,7.261965000,1.795708393,1.876425415,1.796598643
517,7.265037000,1.888438130,1.893629511,1.900547743
518,7.268109000,1.948051532,1.917438030,1.952841520
519,7.271181000,1.929576397,1.909911474,1.943202058
520,7.274253000,1.825308119,1.861026784,1.853082731
521,7.277325000,1.893385013,1.838253359,1.898483008
522,7.280397000,1.719696820,1.837160091,1.725865036
523,7.283469000,1.787043765,1.905282651,1.730841763
524,7.286541000,1.855679559,1.931693991,1.866256317
525,7.289613000,1.949579239,1.904705485,1.955690463
526,7.292685000,1.824683388,1.926649173,1.880936762
527,7.295757000,1.733392149,1.862360905,1.787292947
528,7.298829000,1.476767093,1.853671044,1.441446833
529,7.301901000,1.891839842,1.866945684,1.933486462
530,7.304973000,1.397655234,1.958611170,1.256704818
531,7.308045000,1.893031915,1.738743787,1.908986648
532,7.311117000,1.878141324,1.895523310,1.881879275
533,7.314189000,1.757871864,1.945277929,1.724615991
